from,to,comm_from,comm_to
10786,159607,1,1
55301,110633,1,1
74677,74996,1,1
136724,69323,1,1
74677,159037,1,1
467,2619,1,1
52066,102864,1,1
76894,67086,1,1
19978,6236,1,1
85802,102864,1,1
164292,102864,1,1
54227,87903,1,1
3209,38128,1,1
73021,77433,1,1
38127,87903,1,1
9009,102864,1,1
83512,58670,1,1
44428,102601,1,1
20849,34260,1,1
173938,102864,1,1
22313,43873,1,1
143866,96001,1,1
95205,53787,1,1
160390,69992,1,1
168209,101968,1,1
47979,41768,1,1
73021,26400,1,1
31873,116479,1,1
110929,120281,1,1
80994,28419,1,1
85265,46649,1,1
5070,23925,1,1
46722,93947,1,1
35298,159411,1,1
38848,71926,1,1
147634,89432,1,1
42880,129392,1,1
131501,45697,1,1
43723,55467,1,1
110929,57800,1,1
166038,18320,1,1
73021,111130,1,1
135880,13969,1,1
70148,45830,1,1
10656,102864,1,1
57130,81302,1,1
166239,114693,1,1
58670,148086,1,1
163123,104885,1,1
143866,156422,1,1
52854,102864,1,1
105352,125638,1,1
72544,96858,1,1
173938,171070,1,1
21243,102864,1,1
152414,132517,1,1
36775,159037,1,1
103605,46450,1,1
81604,87903,1,1
34835,102864,1,1
124540,102864,1,1
124721,91495,1,1
86249,69992,1,1
54381,176015,1,1
78660,16271,1,1
68375,53955,1,1
29669,23398,1,1
69343,9399,1,1
60374,40128,1,1
93682,102864,1,1
109174,55301,1,1
74315,36675,1,1
64346,46649,1,1
165988,86878,1,1
1521,89432,1,1
21120,130455,1,1
128852,89432,1,1
73021,68051,1,1
46722,22204,1,1
43966,102864,1,1
102576,51187,1,1
164770,116479,1,1
133790,91515,1,1
38128,125720,1,1
144947,53593,1,1
46722,46450,1,1
173453,84483,1,1
89401,58670,1,1
11397,53955,1,1
129957,36675,1,1
46722,129957,1,1
177020,109104,1,1
56315,102864,1,1
41193,174427,1,1
229,44482,1,1
73021,171256,1,1
112080,161965,1,1
40099,102864,1,1
119196,139585,1,1
10322,167024,1,1
31027,55301,1,1
34646,56081,1,1
139585,114943,1,1
13969,164770,1,1
128560,90210,1,1
164770,93682,1,1
36091,53794,1,1
134306,45830,1,1
12858,53593,1,1
44955,116479,1,1
121847,156872,1,1
127176,46450,1,1
121847,17814,1,1
26071,102864,1,1
85244,102864,1,1
129957,116479,1,1
173490,158237,1,1
93947,58670,1,1
173938,166898,1,1
53787,174784,1,1
122584,173494,1,1
168814,7570,1,1
59498,103301,1,1
88934,102864,1,1
154551,65404,1,1
58107,102864,1,1
174605,45697,1,1
10322,47770,1,1
53787,48151,1,1
59979,34260,1,1
36775,66181,1,1
4001,154013,1,1
156851,50471,1,1
41193,35366,1,1
91515,102371,1,1
173938,36386,1,1
51524,3898,1,1
77059,31668,1,1
144947,135880,1,1
65675,165774,1,1
158936,175982,1,1
159037,176317,1,1
123003,77785,1,1
157109,43024,1,1
171492,164704,1,1
134630,75451,1,1
66890,134630,1,1
171551,40374,1,1
131501,164704,1,1
81555,31668,1,1
73021,114484,1,1
33050,65465,1,1
123003,20739,1,1
73021,89021,1,1
23239,89322,1,1
26037,79975,1,1
165988,117201,1,1
157238,167024,1,1
87903,124540,1,1
1524,124540,1,1
72544,139585,1,1
150980,20111,1,1
129442,6599,1,1
67192,46620,1,1
101968,64542,1,1
112944,6599,1,1
53079,93518,1,1
173616,9399,1,1
29669,154610,1,1
162527,74159,1,1
124003,9399,1,1
143866,137030,1,1
32644,75451,1,1
134669,72382,1,1
118306,114840,1,1
58670,61266,1,1
54187,36675,1,1
134669,2619,1,1
108373,116479,1,1
160390,75451,1,1
119357,164704,1,1
113317,68051,1,1
93682,12737,1,1
43033,36898,1,1
103464,104885,1,1
168209,102864,1,1
28506,3209,1,1
104885,6599,1,1
93938,31873,1,1
34053,102864,1,1
73021,129126,1,1
110929,166535,1,1
28506,54392,1,1
121867,144136,1,1
93682,116479,1,1
61398,135134,1,1
89322,79809,1,1
87903,22204,1,1
153709,102864,1,1
64289,102864,1,1
50140,169006,1,1
16340,23398,1,1
87903,31668,1,1
104724,6599,1,1
70516,116479,1,1
163288,97573,1,1
83512,112716,1,1
174900,167192,1,1
16002,69343,1,1
110499,160913,1,1
102922,19158,1,1
13969,12676,1,1
126047,9575,1,1
108557,170436,1,1
34646,93947,1,1
84948,159037,1,1
134669,111455,1,1
57130,102864,1,1
156755,102864,1,1
125157,107421,1,1
154248,58670,1,1
53787,168702,1,1
168209,167024,1,1
34309,45000,1,1
95205,149420,1,1
73021,102864,1,1
11397,88236,1,1
135519,162553,1,1
175734,43798,1,1
97141,12737,1,1
89352,159037,1,1
10165,98957,1,1
66181,96001,1,1
6808,102864,1,1
141334,31668,1,1
56081,34260,1,1
46722,68051,1,1
136741,43056,1,1
46722,25890,1,1
104724,102864,1,1
171438,23398,1,1
158936,143193,1,1
157109,174784,1,1
78660,44428,1,1
172398,161552,1,1
97573,139585,1,1
63855,58670,1,1
29669,12737,1,1
172405,93947,1,1
81991,162715,1,1
11483,97573,1,1
143116,26400,1,1
84357,103840,1,1
141298,176177,1,1
38128,20248,1,1
64438,154248,1,1
136723,174784,1,1
63643,38128,1,1
169941,96001,1,1
135519,88876,1,1
121847,10656,1,1
124540,48151,1,1
16002,128034,1,1
154902,68051,1,1
131501,7570,1,1
119340,166535,1,1
159898,36775,1,1
32906,122268,1,1
74677,153700,1,1
45824,142127,1,1
57130,86083,1,1
120208,77194,1,1
167024,124721,1,1
35298,40099,1,1
10656,31668,1,1
74118,28707,1,1
73021,31250,1,1
144947,6599,1,1
116845,6599,1,1
59979,102864,1,1
91515,121663,1,1
62881,131618,1,1
142805,6236,1,1
161263,99163,1,1
121042,34260,1,1
135519,97489,1,1
45954,12737,1,1
42595,154248,1,1
64542,102864,1,1
148226,158696,1,1
111071,34299,1,1
92520,17270,1,1
129126,121663,1,1
93947,12153,1,1
18573,86857,1,1
150306,35366,1,1
56333,93947,1,1
98629,75138,1,1
130455,116479,1,1
30966,14840,1,1
86249,46450,1,1
77704,58670,1,1
97736,143193,1,1
165842,102864,1,1
15179,141461,1,1
43723,92488,1,1
89021,62221,1,1
130455,53983,1,1
86857,102864,1,1
2091,6599,1,1
73021,81604,1,1
134669,168182,1,1
138422,139221,1,1
166239,143282,1,1
73021,174805,1,1
38128,117201,1,1
40374,36506,1,1
78598,87411,1,1
229,70686,1,1
81563,58670,1,1
131501,14840,1,1
34004,67294,1,1
9009,102864,1,1
78660,160913,1,1
31873,68375,1,1
89322,58670,1,1
79557,174478,1,1
22553,100702,1,1
34040,58670,1,1
20319,20248,1,1
73021,159037,1,1
77163,102864,1,1
135519,160913,1,1
168116,63855,1,1
93046,102864,1,1
38295,112858,1,1
72544,6599,1,1
72544,102371,1,1
108557,34260,1,1
141334,31668,1,1
173938,22372,1,1
51999,38128,1,1
12153,93947,1,1
36511,16963,1,1
134669,116479,1,1
164704,79809,1,1
131290,67749,1,1
168182,174573,1,1
3279,40437,1,1
30966,177260,1,1
105352,84483,1,1
103840,150819,1,1
102864,48641,1,1
139398,19158,1,1
164770,96858,1,1
81991,12737,1,1
46722,55301,1,1
110929,8598,1,1
128396,38128,1,1
161442,129126,1,1
119357,58670,1,1
114826,87903,1,1
153709,22204,1,1
143866,128034,1,1
36775,126762,1,1
73021,20248,1,1
55301,46868,1,1
149650,102864,1,1
123003,136322,1,1
53588,19158,1,1
48589,58670,1,1
90393,96001,1,1
98275,94629,1,1
2616,135559,1,1
63855,6599,1,1
120195,101586,1,1
1803,124721,1,1
95268,33082,1,1
77704,159607,1,1
77704,102864,1,1
164770,176177,1,1
93972,160506,1,1
121847,77785,1,1
93322,119060,1,1
73957,161552,1,1
38128,62323,1,1
56985,6599,1,1
165758,78273,1,1
152414,149834,1,1
157109,77194,1,1
34835,46450,1,1
150781,108735,1,1
164770,40374,1,1
82539,44428,1,1
119196,36386,1,1
18161,9399,1,1
93970,124540,1,1
129957,102864,1,1
89889,164770,1,1
151771,49429,1,1
73021,58730,1,1
32906,141461,1,1
134306,69992,1,1
164796,168182,1,1
43966,159037,1,1
164704,93682,1,1
58670,129957,1,1
11397,121847,1,1
36091,135880,1,1
17446,159411,1,1
170436,15276,1,1
73021,102864,1,1
89052,43227,1,1
40099,67192,1,1
164704,112080,1,1
121867,167791,1,1
67014,69193,1,1
149493,51187,1,1
164374,90687,1,1
13969,76737,1,1
132580,23382,1,1
34646,59926,1,1
54227,97573,1,1
83512,774,1,1
46475,102864,1,1
113133,112080,1,1
117324,87903,1,1
46722,170520,1,1
17446,160494,1,1
31873,159037,1,1
63643,159037,1,1
166535,117201,1,1
97323,157694,1,1
13746,59926,1,1
38128,90687,1,1
163624,102864,1,1
147905,46868,1,1
44428,93947,1,1
59360,141461,1,1
4579,154096,1,1
57130,102864,1,1
167024,111538,1,1
38128,25890,1,1
51461,89432,1,1
95205,102864,1,1
76074,58670,1,1
124721,40128,1,1
111538,159411,1,1
72544,36675,1,1
153106,31873,1,1
98957,98596,1,1
64754,112080,1,1
169814,155985,1,1
91317,75451,1,1
25755,159037,1,1
134296,30966,1,1
72544,53983,1,1
57130,74443,1,1
143282,128407,1,1
16271,155101,1,1
10165,125720,1,1
136388,9574,1,1
31873,45000,1,1
77704,28603,1,1
72544,16963,1,1
140529,67749,1,1
51187,93947,1,1
9082,108711,1,1
102864,102864,1,1
108557,15589,1,1
137913,146413,1,1
71846,116479,1,1
105417,130455,1,1
144947,108023,1,1
86157,137913,1,1
103605,124721,1,1
129442,156422,1,1
42888,53800,1,1
62948,144217,1,1
141298,105352,1,1
74859,25890,1,1
73021,58670,1,1
48589,102371,1,1
28506,113076,1,1
112080,169198,1,1
87672,3898,1,1
46722,46649,1,1
73021,39991,1,1
29829,159411,1,1
173131,52505,1,1
119196,148893,1,1
36386,49054,1,1
25169,77194,1,1
46217,102864,1,1
164704,87621,1,1
136724,36386,1,1
87621,43056,1,1
111071,93947,1,1
73021,150180,1,1
95090,112080,1,1
165774,77194,1,1
62530,130455,1,1
72544,112080,1,1
31538,36386,1,1
147905,36386,1,1
161442,62221,1,1
56315,159411,1,1
104642,38826,1,1
79557,9399,1,1
81991,102864,1,1
18548,53787,1,1
169941,89021,1,1
134669,124548,1,1
34646,88236,1,1
163288,102864,1,1
130714,79449,1,1
95205,28707,1,1
146652,20248,1,1
73957,55474,1,1
12737,81742,1,1
135519,110644,1,1
13746,73455,1,1
4579,26432,1,1
26400,102864,1,1
81160,20111,1,1
8640,6599,1,1
117863,168736,1,1
55301,31668,1,1
6808,142435,1,1
142127,129126,1,1
141486,82922,1,1
66936,164704,1,1
128560,104885,1,1
28506,27411,1,1
130523,79557,1,1
59709,129126,1,1
55301,6599,1,1
173938,3209,1,1
59498,102864,1,1
164704,173494,1,1
68375,103840,1,1
67086,70686,1,1
95090,89021,1,1
82810,134586,1,1
229,102864,1,1
16217,77433,1,1
177260,27435,1,1
92488,58670,1,1
32913,34459,1,1
176015,20111,1,1
32438,46649,1,1
162553,64289,1,1
10165,128370,1,1
13019,75451,1,1
131895,114828,1,1
8150,110203,1,1
129706,2125,1,1
116841,102864,1,1
9082,113204,1,1
125157,78738,1,1
74118,167024,1,1
98629,150819,1,1
36506,69323,1,1
175829,17270,1,1
114828,112080,1,1
229,6599,1,1
18161,93947,1,1
72544,44428,1,1
61021,85899,1,1
73021,93308,1,1
45000,154013,1,1
16646,144136,1,1
71582,6599,1,1
161965,159260,1,1
117863,6599,1,1
130523,58670,1,1
112403,7496,1,1
10656,76074,1,1
165143,100702,1,1
149493,38033,1,1
161965,174784,1,1
129921,88373,1,1
73564,97547,1,1
46450,134630,1,1
81160,159037,1,1
57130,58670,1,1
78989,20248,1,1
61398,105352,1,1
147905,124003,1,1
107717,62221,1,1
93644,121867,1,1
131285,124721,1,1
18871,102932,1,1
173938,39171,1,1
91929,158308,1,1
58670,159037,1,1
16367,58670,1,1
113133,102371,1,1
104642,129392,1,1
175253,167613,1,1
36775,102864,1,1
157056,124721,1,1
46722,148047,1,1
84358,102371,1,1
156872,116479,1,1
92359,45000,1,1
28558,6599,1,1
171070,102864,1,1
22527,135880,1,1
25099,107717,1,1
116479,92124,1,1
38128,36898,1,1
73021,102371,1,1
43316,166199,1,1
73021,159037,1,1
90687,25215,1,1
159037,21089,1,1
176731,149723,1,1
131186,96858,1,1
89352,77433,1,1
173938,11860,1,1
81991,111130,1,1
38217,144217,1,1
73108,27411,1,1
156504,63074,1,1
72544,77785,1,1
124721,171690,1,1
35693,90687,1,1
119357,164704,1,1
73021,141461,1,1
117439,137913,1,1
130455,20248,1,1
171140,36898,1,1
143193,45000,1,1
92924,3209,1,1
8004,36386,1,1
26400,92124,1,1
173616,20111,1,1
67592,58670,1,1
82596,12737,1,1
78989,6236,1,1
97323,75698,1,1
143116,66980,1,1
38128,53588,1,1
5978,102864,1,1
45697,63855,1,1
115969,102371,1,1
39856,93947,1,1
73021,143193,1,1
73021,134630,1,1
146097,12737,1,1
6236,102864,1,1
62323,6599,1,1
28558,68375,1,1
6808,112080,1,1
119196,102864,1,1
59768,176770,1,1
157109,58670,1,1
164796,93947,1,1
56333,102864,1,1
111071,125720,1,1
119196,93947,1,1
58670,141461,1,1
7603,102864,1,1
48151,6599,1,1
153628,139585,1,1
157109,105352,1,1
34299,116479,1,1
120520,102864,1,1
33760,6599,1,1
51951,81604,1,1
105356,135880,1,1
122843,36386,1,1
119196,167024,1,1
26432,11860,1,1
35366,36675,1,1
164704,102864,1,1
163288,6599,1,1
174478,168974,1,1
150781,67192,1,1
4221,139585,1,1
146652,37398,1,1
61431,102864,1,1
73021,55301,1,1
123003,7570,1,1
4346,58670,1,1
87621,102864,1,1
110929,158782,1,1
116204,36506,1,1
72391,102864,1,1
27089,64289,1,1
85265,85265,1,1
176015,44482,1,1
64346,87411,1,1
51972,131648,1,1
38128,19158,1,1
82411,96001,1,1
95090,102864,1,1
142805,21089,1,1
135519,112080,1,1
102864,67749,1,1
38128,102864,1,1
135134,155985,1,1
87672,16771,1,1
68,105172,1,1
164106,139585,1,1
26400,164704,1,1
64289,26432,1,1
55301,93947,1,1
175734,16002,1,1
159037,6599,1,1
142805,11222,1,1
9082,74505,1,1
17824,20111,1,1
46722,156872,1,1
134586,90850,1,1
120830,42174,1,1
31873,34260,1,1
53955,103679,1,1
162527,155414,1,1
9082,135880,1,1
59993,55474,1,1
148564,82922,1,1
168209,52179,1,1
161766,141461,1,1
125720,68375,1,1
69343,96001,1,1
54381,159037,1,1
16002,38128,1,1
11483,58670,1,1
107948,168182,1,1
45697,76894,1,1
67014,50048,1,1
148226,130455,1,1
141586,163624,1,1
73021,114162,1,1
2819,170520,1,1
147905,159037,1,1
86083,117201,1,1
134217,46450,1,1
169052,10656,1,1
4579,6599,1,1
67891,38128,1,1
173938,131106,1,1
43966,42174,1,1
73888,102864,1,1
81743,168945,1,1
16073,112080,1,1
17446,108711,1,1
121847,36775,1,1
17036,112080,1,1
162715,139585,1,1
45824,102864,1,1
71427,89021,1,1
157279,159037,1,1
17446,6599,1,1
78273,159411,1,1
29162,166535,1,1
151159,102864,1,1
83512,102864,1,1
4346,167791,1,1
229,89432,1,1
89352,65404,1,1
31873,100702,1,1
119196,105352,1,1
56333,153103,1,1
52526,120949,1,1
164704,161965,1,1
159693,112123,1,1
76074,141461,1,1
81604,26400,1,1
26741,159411,1,1
149650,98841,1,1
14501,170731,1,1
23398,27934,1,1
88236,6599,1,1
130455,159037,1,1
81991,114840,1,1
154248,167024,1,1
112080,92520,1,1
117439,116479,1,1
81563,102864,1,1
25377,6599,1,1
9082,102864,1,1
43056,113001,1,1
129116,169814,1,1
78802,21959,1,1
16771,17270,1,1
95650,152414,1,1
45824,123809,1,NA
87903,34260,1,1
111990,162407,1,1
152414,38128,1,1
27435,4579,1,1
170845,155109,1,1
84357,102864,1,1
38127,93682,1,1
155006,31873,1,1
111071,9082,1,1
73021,77194,1,1
103012,92124,1,1
164442,164770,1,1
58670,58670,1,1
5978,158308,1,1
140529,71926,1,1
38033,131618,1,1
38128,46620,1,1
149141,89432,1,1
60827,48843,1,1
