from,to,comm_from,comm_to
28506,94629,1,1
104197,7570,1,1
12858,22372,1,1
38128,57037,1,1
121847,102864,1,1
130455,102864,1,1
149387,45697,1,1
391,25890,1,1
35366,12737,1,1
22313,156872,1,1
90850,130455,1,1
123003,36386,1,1
169814,104786,1,1
174776,6599,1,1
148806,10322,1,1
73021,102864,1,1
59498,68051,1,1
90850,58670,1,1
111857,102864,1,1
36506,49242,1,1
68483,175843,1,1
154013,12890,1,1
53787,128034,1,1
168116,75451,1,1
158014,6599,1,1
112080,164704,1,1
155109,13969,1,1
41662,58670,1,1
130455,35366,1,1
111990,139585,1,1
46722,75451,1,1
166038,102864,1,1
34646,168182,1,1
123885,93682,1,1
143866,58670,1,1
59709,35366,1,1
89322,137092,1,1
125638,4221,1,1
125720,102864,1,1
131501,153762,1,1
6236,6808,1,1
32159,75138,1,1
131285,102864,1,1
161566,58670,1,1
36489,102864,1,1
36898,129957,1,1
97573,23398,1,1
124540,33082,1,1
97481,112080,1,1
57130,32594,1,1
25755,116479,1,1
28534,102864,1,1
134669,161965,1,1
63855,130523,1,1
58670,87243,1,1
34646,45853,1,1
166445,22372,1,1
135519,26400,1,1
117884,112123,1,1
86157,16002,1,1
59833,124721,1,1
147905,169814,1,1
153103,26400,1,1
16646,41464,1,1
86157,48347,1,1
89052,104885,1,1
83512,134586,1,1
47173,93947,1,1
154551,31538,1,1
110929,72693,1,1
75983,102864,1,1
84853,125720,1,1
46475,30830,1,1
122584,102864,1,1
45830,169814,1,1
100137,58700,1,1
55301,102864,1,1
113520,78979,1,1
36898,174900,1,1
6808,68375,1,1
125157,152368,1,1
36775,46649,1,1
34835,159037,1,1
74443,125720,1,1
102576,107374,1,1
63099,44428,1,1
142805,141461,1,1
90732,102864,1,1
74859,45697,1,1
136388,99823,1,1
147905,102864,1,1
71427,89432,1,1
12153,130714,1,1
91444,112080,1,1
229,102864,1,1
467,89432,1,1
93682,35183,1,1
102864,164374,1,1
56081,21866,1,1
112214,103092,1,1
86157,79200,1,1
137913,87903,1,1
85451,125720,1,1
164770,167024,1,1
32300,159037,1,1
117201,75451,1,1
66052,102864,1,1
149069,169814,1,1
164827,92520,1,1
125157,116479,1,1
154013,149723,1,1
156176,91765,1,1
160506,84483,1,1
62323,130714,1,1
168116,75451,1,1
152808,124721,1,1
161505,89021,1,1
154551,57064,1,1
116841,46649,1,1
12737,144217,1,1
56333,102864,1,1
98596,164704,1,1
5392,168359,1,1
110929,102864,1,1
78660,123731,1,1
34245,31668,1,1
56164,139585,1,1
128991,16002,1,1
10058,86878,1,1
150980,150991,1,1
89322,157937,1,1
125329,8640,1,1
53079,77194,1,1
142805,112721,1,1
93970,93947,1,1
38128,102864,1,1
102864,162553,1,1
110929,116479,1,1
144136,102371,1,1
98629,129392,1,1
61072,111684,1,1
100137,89432,1,1
26446,46890,1,1
13019,162407,1,1
16639,27435,1,1
169642,174605,1,1
21477,164598,1,1
34835,102864,1,1
46722,6236,1,1
96658,129706,1,1
119196,154610,1,1
11483,66210,1,1
162407,155109,1,1
77873,143076,1,1
73021,25907,1,1
64754,59749,1,1
125157,33868,1,1
177260,87903,1,1
104724,102864,1,1
80994,131635,1,1
6599,67086,1,1
66447,159411,1,1
137913,41149,1,1
148086,150991,1,1
52505,28506,1,1
57130,18320,1,1
32720,40651,1,1
120400,93947,1,1
130455,31668,1,1
57130,45697,1,1
165988,102864,1,1
131186,102864,1,1
95090,110025,1,1
63855,20111,1,1
148893,155109,1,1
165988,132517,1,1
128095,11860,1,1
82596,58670,1,1
63213,124721,1,1
164770,34725,1,1
62164,130714,1,1
174478,164374,1,1
148806,50114,1,1
159607,98957,1,1
1697,100806,1,1
73021,130455,1,1
73021,141299,1,1
142016,62009,1,1
33760,87903,1,1
135519,102864,1,1
115609,114484,1,1
34835,6236,1,1
109174,103840,1,1
39856,175843,1,1
21959,31250,1,1
164787,174805,1,1
62833,2619,1,1
9082,102864,1,1
126304,173494,1,1
123852,36506,1,1
141486,96001,1,1
56333,152419,1,1
49,87903,1,1
73681,18584,1,1
171748,6599,1,1
105356,169814,1,1
86157,174783,1,1
125720,111045,1,1
57130,6599,1,1
26400,105803,1,1
146879,67086,1,1
73021,142228,1,1
13088,142022,1,1
43316,74859,1,1
174090,6599,1,1
93682,3209,1,1
6808,38217,1,1
82596,166556,1,1
59498,72066,1,1
69720,48843,1,1
89352,100702,1,1
93970,164704,1,1
28419,102864,1,1
73021,95663,1,1
162024,40374,1,1
157109,164867,1,1
102004,129126,1,1
57130,10322,1,1
167791,12737,1,1
98957,40374,1,1
22665,119905,1,1
93682,106416,1,1
162407,10925,1,1
160390,70328,1,1
103012,77163,1,1
50471,139585,1,1
22313,14450,1,1
46722,36898,1,1
54187,176860,1,1
149723,104885,1,1
37199,6236,1,1
114484,48641,1,1
147905,147614,1,1
95205,78979,1,1
95090,156755,1,1
117185,36386,1,1
175771,46868,1,1
13088,33309,1,1
102576,168182,1,1
171705,10322,1,1
87918,89021,1,1
2091,162553,1,1
9082,164704,1,1
38128,58670,1,1
71846,41240,1,1
12737,103679,1,1
135519,53593,1,1
73021,87786,1,1
107717,26071,1,1
159037,58670,1,1
69720,112721,1,1
95090,43024,1,1
34646,36898,1,1
164770,93947,1,1
155985,92520,1,1
138226,77731,1,1
148893,6236,1,1
10925,31873,1,1
143282,124540,1,1
97573,102864,1,1
132215,107956,1,1
61860,59926,1,1
140369,102371,1,1
147905,159037,1,1
163123,67749,1,1
59993,31873,1,1
99884,136131,1,1
40792,20111,1,1
117201,125157,1,1
51644,102864,1,1
75584,93947,1,1
158936,141461,1,1
124721,130523,1,1
171698,102864,1,1
27435,25824,1,1
59204,102864,1,1
17824,174784,1,1
175787,26400,1,1
4346,35366,1,1
129706,19158,1,1
173616,177260,1,1
56081,89432,1,1
129010,11222,1,1
162648,142169,1,1
101968,38128,1,1
11750,129392,1,1
38128,8361,1,1
111130,87903,1,1
90850,171256,1,1
37830,130714,1,1
142435,106862,1,1
65769,155585,1,1
78595,143193,1,1
93682,102864,1,1
145693,102864,1,1
124053,38128,1,1
150781,25890,1,1
128370,46868,1,1
78500,117439,1,1
173938,102864,1,1
144947,102864,1,1
111071,6599,1,1
164770,87973,1,1
122628,112080,1,1
144014,168182,1,1
43966,124540,1,1
26400,167791,1,1
131186,67192,1,1
13969,58670,1,1
31873,34725,1,1
84358,46649,1,1
20739,113521,1,1
86249,91530,1,1
45000,20739,1,1
39856,1982,1,1
57130,74443,1,1
164770,162553,1,1
7197,27208,1,1
34646,70529,1,1
88934,139585,1,1
73021,58670,1,1
102576,77194,1,1
46722,130646,1,1
34835,92520,1,1
84483,158308,1,1
61398,102864,1,1
43963,12369,1,1
144440,112080,1,1
64289,130455,1,1
46722,58670,1,1
124721,117664,1,1
46217,13969,1,1
89052,36506,1,1
73021,148893,1,1
160390,40651,1,1
103464,102864,1,1
137223,48641,1,1
32906,125638,1,1
129392,6599,1,1
57130,88236,1,1
73021,43227,1,1
35366,135880,1,1
124540,12737,1,1
136724,6599,1,1
78979,92124,1,1
71846,135480,1,1
83512,31027,1,1
53794,42037,1,1
143116,108711,1,1
76737,157937,1,1
43966,93947,1,1
33096,174784,1,1
73021,36675,1,1
98957,144217,1,1
20111,12890,1,1
90850,2314,1,1
105172,6236,1,1
2747,2619,1,1
119937,6599,1,1
31873,159607,1,1
73021,46868,1,1
110929,166535,1,1
125207,102864,1,1
86857,169383,1,1
73021,36898,1,1
37199,103679,1,1
64289,102864,1,1
38128,153762,1,1
9082,159411,1,1
30966,58670,1,1
123852,101224,1,1
16002,93947,1,1
164704,102864,1,1
100806,3209,1,1
61398,82922,1,1
69193,144217,1,1
96001,100702,1,1
34835,141461,1,1
156872,44482,1,1
5965,52272,1,1
175734,22204,1,1
59498,129706,1,1
124540,51187,1,1
150803,11086,1,1
101968,93947,1,1
43966,53593,1,1
94586,87903,1,1
6599,77731,1,1
175253,34260,1,1
101145,109411,1,1
64754,111990,1,1
164770,86083,1,1
120195,102864,1,1
50114,123118,1,1
165988,102864,1,1
131106,1887,1,1
124721,43056,1,1
73021,105352,1,1
20319,161552,1,1
84358,139585,1,1
98275,104786,1,1
121847,105613,1,1
77704,148086,1,1
134669,66181,1,1
104832,62323,1,1
1803,36386,1,1
95090,95063,1,1
89352,134647,1,1
123003,102864,1,1
168209,98275,1,1
59749,117439,1,1
155109,155109,1,1
25890,87903,1,1
44428,141461,1,1
73021,64542,1,1
123733,22204,1,1
78660,102624,1,1
9082,129018,1,1
16771,169814,1,1
112721,105352,1,1
96823,104786,1,1
149355,87903,1,1
155109,106016,1,1
168116,131635,1,1
131059,938,1,1
49944,111130,1,1
2101,102864,1,1
93970,102864,1,1
130523,166535,1,1
89352,19158,1,1
81991,153938,1,1
13088,103679,1,1
167791,144217,1,1
171438,86878,1,1
164704,55474,1,1
159607,102864,1,1
131501,139585,1,1
96858,6599,1,1
3898,45697,1,1
130455,8096,1,1
116985,121999,1,1
131501,102864,1,1
109411,77731,1,1
169198,108711,1,1
9878,2314,1,1
146413,93682,1,1
34835,11222,1,1
164770,108373,1,1
174478,93947,1,1
31027,16217,1,1
164598,41679,1,1
127805,102864,1,1
73021,62323,1,1
152414,102864,1,1
59498,112944,1,1
160552,25907,1,1
103644,69992,1,1
161841,27411,1,1
149650,100702,1,1
135519,167024,1,1
71846,164770,1,1
98679,10322,1,1
36498,125372,1,1
73021,104885,1,1
93322,159037,1,1
165988,3209,1,1
112080,159331,1,1
23398,58670,1,1
119196,51492,1,1
57756,77194,1,1
114484,1361,1,1
51627,130523,1,1
2819,6236,1,1
165988,141461,1,1
63030,102864,1,1
6599,58670,1,1
77873,102864,1,1
87867,77704,1,1
78500,120208,1,1
2616,55474,1,1
78979,31668,1,1
124003,155109,1,1
124540,161552,1,1
73021,102864,1,1
84358,46475,1,1
107948,6236,1,1
54381,102864,1,1
938,112080,1,1
152808,26071,1,1
89833,107666,1,1
124511,36901,1,1
63855,116479,1,1
73021,36386,1,1
84483,156422,1,1
131106,75451,1,1
119357,172398,1,1
125702,45000,1,1
56584,95842,1,1
150306,126903,1,1
34646,46649,1,1
135519,75542,1,1
141586,6599,1,1
158547,149723,1,1
73021,51187,1,1
43966,43798,1,1
83512,77785,1,1
71846,130867,1,1
21129,52505,1,1
157396,20248,1,1
32720,92520,1,1
81991,167791,1,1
63030,44482,1,1
34309,100702,1,1
20111,84635,1,1
81991,147905,1,1
21477,173494,1,1
81991,106016,1,1
71846,23441,1,1
97573,129392,1,1
169283,17554,1,1
125720,125157,1,1
31250,9399,1,1
46217,104786,1,1
168182,13969,1,1
143116,57156,1,1
2819,154248,1,1
73021,88951,1,1
40792,80314,1,1
134184,102864,1,1
87751,68375,1,1
26128,106377,1,1
130455,6599,1,1
100137,96001,1,1
27435,69992,1,1
2819,154248,1,1
123733,62221,1,1
124721,94428,1,1
11483,150036,1,1
79552,112721,1,1
56081,64289,1,1
149007,89322,1,1
3808,106416,1,1
30500,130455,1,1
135880,14818,1,1
69720,166704,1,1
9574,76737,1,1
150785,168702,1,1
89871,176860,1,1
21528,103644,1,1
107717,69992,1,1
11222,13969,1,1
164796,91051,1,1
62221,158308,1,1
121847,89432,1,1
694,69992,1,1
34646,102864,1,1
17446,141461,1,1
134306,6553,1,1
158547,81991,1,1
6545,48405,1,1
36901,102864,1,1
161566,102864,1,1
38128,49569,1,1
98957,76894,1,1
1887,102864,1,1
146097,41971,1,1
37263,174478,1,1
158308,88951,1,1
166514,70686,1,1
73021,164704,1,1
116841,36675,1,1
9082,87672,1,1
63855,102864,1,1
101565,93947,1,1
86157,29463,1,1
28589,125207,1,1
164787,12890,1,1
132052,58670,1,1
131895,141461,1,1
112080,167024,1,1
59498,134752,1,1
157109,102864,1,1
89352,36386,1,1
156872,12737,1,1
61470,77194,1,1
71846,167791,1,1
67086,102371,1,1
57130,40374,1,1
97573,31873,1,1
136741,150819,1,1
39959,16002,1,1
64799,111045,1,1
159607,102864,1,1
73021,136724,1,1
61524,26400,1,1
75040,158455,1,1
73021,36386,1,1
25907,29902,1,1
71427,102864,1,1
124845,77704,1,1
53658,32594,1,1
72544,102864,1,1
154387,131618,1,1
135519,124540,1,1
153938,58670,1,1
56315,145247,1,1
131895,116048,1,1
71846,131648,1,1
102576,43024,1,1
134669,89871,1,1
103840,57156,1,1
167024,173453,1,1
170520,125720,1,1
31873,164704,1,1
73021,158237,1,1
165988,82922,1,1
87411,86083,1,1
165746,148612,1,1
97000,89432,1,1
64346,84483,1,1
174784,156755,1,1
22313,102864,1,1
106016,108023,1,1
11612,58670,1,1
36898,102864,1,1
77495,164770,1,1
93384,168182,1,1
46475,164704,1,1
84635,131635,1,1
71846,102864,1,1
38127,53787,1,1
18006,102864,1,1
5978,102371,1,1
43761,161965,1,1
65769,159037,1,1
106293,27435,1,1
125720,148893,1,1
160390,167791,1,1
105387,154248,1,1
3918,150146,1,1
171140,87903,1,1
130455,53787,1,1
4221,124721,1,1
135519,130523,1,1
25890,36386,1,1
120208,102864,1,1
131106,13969,1,1
154013,92520,1,1
75629,168945,1,1
112080,102864,1,1
76621,37263,1,1
92124,102864,1,1
95205,28419,1,1
17530,77194,1,1
152414,27880,1,1
164704,102864,1,1
53787,102864,1,1
55301,44482,1,1
57130,161552,1,1
37272,102864,1,1
1524,123535,1,1
71846,102864,1,1
9082,125720,1,1
57130,90850,1,1
26400,87903,1,1
102371,106862,1,1
78979,92488,1,1
107737,158308,1,1
45824,36287,1,1
105613,102864,1,1
173938,28707,1,1
46649,167743,1,1
29945,51492,1,1
124053,46649,1,1
13344,43024,1,1
111684,46649,1,1
116039,45000,1,1
57130,88876,1,1
114062,102864,1,1
125207,174776,1,1
73108,154248,1,1
34646,162024,1,1
31250,76737,1,1
165277,79449,1,1
28506,64289,1,1
59498,102864,1,1
39856,159037,1,1
78989,6236,1,1
101968,53983,1,1
101145,142228,1,1
31873,102864,1,1
164704,36386,1,1
136724,170110,1,1
103840,130455,1,1
56333,101224,1,1
8640,22372,1,1
101565,130523,1,1
36812,64723,1,1
173616,27869,1,1
5070,164770,1,1
59979,116479,1,1
112859,164704,1,1
126854,8361,1,1
31435,45477,1,1
87621,167791,1,1
164374,134630,1,1
173616,86637,1,1
45954,129957,1,1
167024,45000,1,1
167024,62530,1,1
125638,38158,1,1
41768,159037,1,1
9009,102864,1,1
112080,25890,1,1
119357,89021,1,1
48613,20111,1,1
55301,38128,1,1
84357,51187,1,1
12737,117439,1,1
161008,33082,1,1
109174,12737,1,1
126854,58670,1,1
27326,51492,1,1
169941,102864,1,1
20319,48937,1,1
36775,6599,1,1
37451,40374,1,1
161965,6599,1,1
148806,124540,1,1
3853,102864,1,1
157109,129392,1,1
63855,160913,1,1
173240,112080,1,1
83017,116479,1,1
94181,159037,1,1
25755,93947,1,1
147905,125790,1,1
52505,23398,1,1
46722,97736,1,1
124721,102864,1,1
86901,150819,1,1
161566,93947,1,1
1524,6236,1,1
77704,84181,1,1
75607,6599,1,1
10165,31668,1,1
2702,39456,1,1
148893,58670,1,1
36511,102864,1,1
56081,58670,1,1
111071,169814,1,1
88934,20739,1,1
163817,102864,1,1
36123,45697,1,1
124540,58670,1,1
105803,86083,1,1
171070,13088,1,1
84358,131106,1,1
165988,14450,1,1
8150,159037,1,1
141684,89432,1,1
50471,161547,1,1
89052,101224,1,1
31873,62221,1,1
32720,8361,1,1
69323,112080,1,1
89021,11222,1,1
32906,164704,1,1
93938,169814,1,1
1887,102864,1,1
110929,158308,1,1
73021,129392,1,1
3172,129957,1,1
94629,164704,1,1
145396,112463,1,1
158308,53800,1,1
32018,141461,1,1
146652,173240,1,1
125720,140497,1,1
93322,126984,1,1
46722,6599,1,1
113577,102864,1,1
38127,46649,1,1
97427,58670,1,1
16646,119905,1,1
125819,90645,1,1
31873,102864,1,1
68375,96001,1,1
69773,75451,1,1
98629,94181,1,1
157109,55474,1,1
163626,102864,1,1
73021,36812,1,1
176529,63074,1,1
54381,139585,1,1
31873,56315,1,1
134306,37757,1,1
65675,58670,1,1
104724,124540,1,1
98957,12737,1,1
125702,6599,1,1
46722,36386,1,1
108406,12737,1,1
81743,68375,1,1
73223,93947,1,1
132052,163328,1,1
71846,55474,1,1
83606,56050,1,1
105172,125157,1,1
75167,17270,1,1
73021,90645,1,1
63091,112721,1,1
81991,43316,1,1
82596,64289,1,1
173616,6599,1,1
89021,93947,1,1
77873,176317,1,1
36775,116048,1,1
173938,175843,1,1
162527,36506,1,1
59498,102864,1,1
111389,131635,1,1
128396,75698,1,1
71926,168359,1,1
102864,58670,1,1
120400,129957,1,1
46450,116479,1,1
81563,87903,1,1
102888,12737,1,1
111071,46649,1,1
20849,116577,1,1
139064,119905,1,1
164770,71867,1,1
164867,67749,1,1
123268,136723,1,1
97573,139585,1,1
156755,102864,1,1
142805,36898,1,1
141423,53787,1,1
158308,112080,1,1
81991,120049,1,1
36898,31873,1,1
150980,164292,1,1
21089,92124,1,1
164770,59926,1,1
154551,130523,1,1
88409,9524,1,1
47979,35366,1,1
54227,154551,1,1
135519,22372,1,1
166199,108373,1,1
156176,112080,1,1
128560,51187,1,1
112080,174605,1,1
59993,93947,1,1
173616,55474,1,1
82445,116913,1,1
143815,44428,1,1
176731,31873,1,1
140497,159037,1,1
148806,57012,1,1
46722,130523,1,1
78979,117201,1,1
59498,102371,1,1
38127,106016,1,1
50471,128852,1,1
21730,102864,1,1
89021,9524,1,1
3898,48843,1,1
141334,164704,1,1
43761,77433,1,1
16646,13088,1,1
89352,69992,1,1
13358,164704,1,1
139586,96823,1,1
141334,19158,1,1
124053,72544,1,1
32906,102864,1,1
36898,102864,1,1
175734,107374,1,1
122563,12737,1,1
90687,157279,1,1
67294,10656,1,1
33096,154050,1,1
126854,99621,1,1
73021,42880,1,1
34053,77433,1,1
72544,108266,1,1
97338,130455,1,1
159481,36386,1,1
142805,62221,1,1
90850,165758,1,1
165758,102864,1,1
73021,48347,1,1
66052,93947,1,1
59979,71846,1,1
21477,71946,1,1
101968,89021,1,1
36025,166535,1,1
152808,112080,1,1
21477,107421,1,1
59498,156422,1,1
73021,89432,1,1
132454,125720,1,1
87786,89192,1,1
20248,141461,1,1
114864,68375,1,1
164704,3853,1,1
124269,146413,1,1
73021,167354,1,1
96001,68051,1,1
95090,102864,1,1
155585,90687,1,1
97323,44573,1,1
105870,96001,1,1
110633,32906,1,1
65943,10925,1,1
95090,69992,1,1
91361,32018,1,1
467,36386,1,1
93970,155101,1,1
79552,26822,1,1
112403,6599,1,1
34288,159037,1,1
69720,78979,1,1
126854,139585,1,1
32672,17270,1,1
152414,167791,1,1
169642,102864,1,1
162977,6236,1,1
49944,77731,1,1
34835,58670,1,1
138286,137156,1,1
62175,31668,1,1
105870,45697,1,1
73021,32913,1,1
57130,31873,1,1
57130,161552,1,1
56315,167354,1,1
73021,146652,1,1
131501,102864,1,1
72544,1524,1,1
128560,58670,1,1
145441,150991,1,1
62323,102864,1,1
56050,134630,1,1
34646,31923,1,1
135880,96001,1,1
26400,26432,1,1
102576,153609,1,1
58670,12737,1,1
73021,102864,1,1
111590,58730,1,1
43694,102864,1,1
89352,160494,1,1
97573,81991,1,1
73021,16002,1,1
467,28707,1,1
72544,23925,1,1
129706,112080,1,1
1758,12737,1,1
164704,17270,1,1
101565,128034,1,1
77495,58730,1,1
73021,87903,1,1
161360,19158,1,1
78979,130455,1,1
90035,129010,1,1
16002,102864,1,1
31873,135880,1,1
164770,102864,1,1
49944,104885,1,1
34646,31668,1,1
46722,116479,1,1
92124,102864,1,1
167797,93947,1,1
168182,147754,1,1
90687,112080,1,1
161965,112721,1,1
164704,58670,1,1
135519,98596,1,1
169814,97331,1,1
23788,112123,1,1
91361,164704,1,1
159331,28603,1,1
164704,171045,1,1
73021,150991,1,1
129234,102864,1,1
73021,154248,1,1
109416,137203,1,1
62221,46450,1,1
65769,93947,1,1
9399,23761,1,1
12890,93947,1,1
106726,43798,1,1
69720,59926,1,1
148113,31668,1,1
139221,116479,1,1
168646,117201,1,1
13969,116479,1,1
175734,58670,1,1
3808,130523,1,1
152414,141461,1,1
92520,108023,1,1
59247,20248,1,1
110929,73455,1,1
89052,67086,1,1
126854,162553,1,1
110929,150980,1,1
81563,36898,1,1
12153,95097,1,1
120195,157747,1,1
98596,31027,1,1
105782,167024,1,1
13969,90162,1,1
73021,102864,1,1
115770,69460,1,1
173616,89432,1,1
19158,93947,1,1
48641,43798,1,1
169198,114828,1,1
96858,16639,1,1
130455,40374,1,1
3631,167791,1,1
92520,74159,1,1
97323,156872,1,1
165774,6981,1,1
157454,124540,1,1
112080,153999,1,1
159037,19158,1,1
176015,28558,1,1
38127,77433,1,1
113133,81991,1,1
73021,87903,1,1
125638,70686,1,1
155109,163960,1,1
36775,128370,1,1
98957,149007,1,1
96024,31873,1,1
14669,102864,1,1
23559,102864,1,1
134669,29902,1,1
73021,164704,1,1
84948,58670,1,1
17036,75451,1,1
14450,46649,1,1
148113,20500,1,1
81577,162407,1,1
3918,159411,1,1
89052,46649,1,1
125886,102864,1,1
101968,138713,1,1
131106,96858,1,1
86144,102864,1,1
73021,96683,1,1
103840,20111,1,1
174784,58670,1,1
162527,102864,1,1
17592,124721,1,1
36144,134568,1,1
86157,46217,1,1
144217,87243,1,1
163624,123003,1,1
161792,17270,1,1
28558,102864,1,1
131501,35298,1,1
108557,3209,1,1
162620,36898,1,1
89352,31873,1,1
155942,36386,1,1
150781,34835,1,1
176658,64529,1,1
111071,123118,1,1
21243,102864,1,1
158696,88951,1,1
12296,36386,1,1
58107,125638,1,1
58670,6599,1,1
156343,9399,1,1
31123,105737,1,1
151948,102864,1,1
166239,21089,1,1
104724,129392,1,1
135519,141461,1,1
152808,87903,1,1
160390,37640,1,1
43966,8096,1,1
157109,17951,1,1
63213,7570,1,1
55301,137203,1,1
55301,10656,1,1
36506,131510,1,1
152234,102864,1,1
124269,6599,1,1
55301,161263,1,1
36506,37757,1,1
138099,158308,1,1
173661,21089,1,1
154423,89021,1,1
73888,145516,1,1
113520,45830,1,1
29669,93947,1,1
72544,103644,1,1
50584,1179,1,1
124548,11086,1,1
16002,35366,1,1
150781,128034,1,1
22313,6599,1,1
57130,125216,1,1
121867,116577,1,1
89352,8991,1,1
169642,156422,1,1
64799,40374,1,1
141334,102864,1,1
103605,46649,1,1
84357,174090,1,1
109966,51187,1,1
67086,134630,1,1
44428,97953,1,1
36675,146413,1,1
36498,65231,1,1
134669,58085,1,1
26037,96001,1,1
12737,25890,1,1
136724,20111,1,1
9009,169814,1,1
89322,102864,1,1
77704,102004,1,1
159037,168182,1,1
157109,100103,1,1
55474,67749,1,1
29162,64289,1,1
73021,84483,1,1
130455,102864,1,1
69720,6599,1,1
28558,12737,1,1
39607,111130,1,1
14040,72693,1,1
93682,102371,1,1
81555,58670,1,1
124907,102864,1,1
272,6599,1,1
74134,93947,1,1
43761,154960,1,1
86857,117201,1,1
124540,159411,1,1
174776,50231,1,1
7127,128991,1,1
65404,43966,1,1
11483,135880,1,1
46722,32594,1,1
72544,75451,1,1
134752,36675,1,1
140391,164867,1,1
95650,90687,1,1
136723,29902,1,1
72536,93947,1,1
162407,164704,1,1
135134,149007,1,1
34309,9574,1,1
11231,112080,1,1
95090,34835,1,1
161008,43056,1,1
74859,17814,1,1
26400,8096,1,1
175591,102864,1,1
103840,102864,1,1
150653,65404,1,1
173938,36898,1,1
75451,46649,1,1
93682,38128,1,1
69323,104885,1,1
138286,35366,1,1
50471,63245,1,1
38128,19158,1,1
89954,169814,1,1
73021,11420,1,1
36287,167791,1,1
17036,46475,1,1
61072,102864,1,1
131501,12737,1,1
160540,93947,1,1
123003,126984,1,1
71867,159411,1,1
128684,7603,1,1
123885,102864,1,1
120520,177260,1,1
126854,102864,1,1
25890,102864,1,1
164770,166394,1,1
103520,20111,1,1
30830,129126,1,1
62009,153762,1,1
123885,105352,1,1
174784,156872,1,1
62232,102864,1,1
135519,164770,1,1
155006,6599,1,1
143116,117439,1,1
73021,170990,1,1
87786,36675,1,1
73021,26400,1,1
73021,31873,1,1
97323,75698,1,1
40160,131618,1,1
53955,74859,1,1
162527,13969,1,1
128624,170520,1,1
148806,70686,1,1
150991,31668,1,1
159693,102864,1,1
167024,141461,1,1
6236,164188,1,1
113650,171256,1,1
134393,89432,1,1
67844,102864,1,1
58670,144217,1,1
162527,102864,1,1
70847,6599,1,1
44399,64542,1,1
27934,19158,1,1
29669,58670,1,1
100103,8640,1,1
45830,139585,1,1
32906,98957,1,1
98957,112080,1,1
29829,116479,1,1
54187,149723,1,1
90850,102864,1,1
12153,58670,1,1
73021,140497,1,1
174805,108402,1,1
93970,89432,1,1
176015,102864,1,1
168399,89021,1,1
128560,9524,1,1
86144,139585,1,1
149650,130523,1,1
170520,164374,1,1
165774,78979,1,1
82106,93682,1,1
89432,154423,1,1
49060,2619,1,1
157020,46649,1,1
157747,102864,1,1
93682,102864,1,1
89401,93240,1,1
122563,158308,1,1
124003,84483,1,1
95205,102864,1,1
81715,20248,1,1
120195,93947,1,1
33080,129957,1,1
170520,162553,1,1
134669,102864,1,1
44428,33082,1,1
67592,6236,1,1
46475,162407,1,1
70328,159607,1,1
131895,102864,1,1
84483,102864,1,1
68375,150819,1,1
68375,46649,1,1
74677,141461,1,1
63099,158308,1,1
106862,102864,1,1
152414,108023,1,1
82810,117664,1,1
101968,102864,1,1
103605,27411,1,1
34835,102864,1,1
38128,70686,1,1
122227,35366,1,1
31873,169941,1,1
89052,75138,1,1
21120,137942,1,1
118296,102864,1,1
44361,93947,1,1
61431,20248,1,1
27527,68375,1,1
21477,87903,1,1
150991,139585,1,1
36632,116479,1,1
57130,102864,1,1
119196,176658,1,1
89774,131059,1,1
73021,31027,1,1
93384,171438,1,1
52526,102864,1,1
159037,8640,1,1
57130,102864,1,1
155942,173661,1,1
26432,134630,1,1
121847,97573,1,1
169642,6599,1,1
89833,130455,1,1
96001,102864,1,1
58670,134586,1,1
29669,48812,1,1
13088,134586,1,1
36898,65465,1,1
5555,167192,1,1
98957,116479,1,1
134630,166704,1,1
50471,75451,1,1
164770,130455,1,1
57130,45000,1,1
73021,45915,1,1
146883,103012,1,1
95090,11860,1,1
9524,174478,1,1
129442,90645,1,1
36287,160506,1,1
81563,17270,1,1
41768,33082,1,1
89021,28419,1,1
42588,124540,1,1
63855,12737,1,1
67086,112716,1,1
36489,102864,1,1
56081,18963,1,1
154013,102864,1,1
70119,13640,1,1
73021,63074,1,1
131501,26400,1,1
56164,40374,1,1
126854,96001,1,1
115295,36386,1,1
42390,62716,1,1
38128,42174,1,1
103840,53787,1,1
9399,150819,1,1
82411,149723,1,1
145405,93947,1,1
53787,164704,1,1
65108,130714,1,1
62221,153607,1,1
121847,31668,1,1
112080,46649,1,1
175256,139585,1,1
29669,36675,1,1
162407,53593,1,1
56315,93947,1,1
103840,10656,1,1
137647,102864,1,1
125207,6599,1,1
103840,36386,1,1
40535,10888,1,1
88934,163287,1,1
58670,177260,1,1
76894,75040,1,1
156504,100702,1,1
75451,35366,1,1
135134,164704,1,1
86278,46450,1,1
34646,134669,1,1
73021,31873,1,1
158014,84483,1,1
81563,124721,1,1
73021,107421,1,1
61398,148893,1,1
145427,101224,1,1
95090,102371,1,1
60374,78979,1,1
57149,46649,1,1
158237,36386,1,1
97141,100702,1,1
33050,171977,1,1
74315,102864,1,1
168209,29724,1,1
61352,141461,1,1
119357,90645,1,1
147905,159411,1,1
150803,102864,1,1
1474,112716,1,1
12737,34299,1,1
160390,58670,1,1
131895,31668,1,1
154960,159037,1,1
50114,97547,1,1
103147,140497,1,1
105172,102864,1,1
87411,84483,1,1
13344,141299,1,1
57130,89432,1,1
171070,58670,1,1
173616,90687,1,1
5452,87903,1,1
43798,95063,1,1
