from,to,comm_from,comm_to
84358,66936,1,1
34607,45697,1,1
78660,47770,1,1
160281,87903,1,1
134306,167024,1,1
34004,87903,1,1
467,124721,1,1
162407,77731,1,1
65108,20248,1,1
131501,34312,1,1
123003,167024,1,1
123003,102864,1,1
129116,164704,1,1
28506,102864,1,1
147232,112080,1,1
38127,25824,1,1
154219,77704,1,1
129957,44428,1,1
111071,111130,1,1
129392,51187,1,1
120195,104885,1,1
97573,44428,1,1
130145,16271,1,1
38033,93976,1,1
9399,6599,1,1
125720,132811,1,1
167743,46649,1,1
129957,89432,1,1
164770,44428,1,1
92359,2314,1,1
26400,156422,1,1
103840,89432,1,1
168182,153938,1,1
72544,159037,1,1
143866,121663,1,1
58670,6236,1,1
78660,160895,1,1
38128,28419,1,1
129706,163624,1,1
173938,45000,1,1
59979,110633,1,1
73021,102864,1,1
34646,102864,1,1
170436,99163,1,1
34309,79449,1,1
63855,70419,1,1
71846,102864,1,1
32906,173494,1,1
164770,97481,1,1
55301,174784,1,1
94044,27115,1,1
72544,131618,1,1
135519,20111,1,1
99309,102864,1,1
169814,84483,1,1
90850,102864,1,1
171551,127176,1,1
173938,20248,1,1
36775,158237,1,1
40374,102864,1,1
141660,159037,1,1
32906,148283,1,1
164704,102864,1,1
140529,31873,1,1
138286,52505,1,1
4337,102864,1,1
125819,102864,1,1
73021,164374,1,1
139705,12737,1,1
126854,176860,1,1
31873,51187,1,1
87409,36775,1,1
154610,19158,1,1
26400,77194,1,1
33785,147905,1,1
58670,111071,1,1
162715,164704,1,1
142228,58670,1,1
18161,36386,1,1
59768,52526,1,1
161671,113520,1,1
86083,112721,1,1
156504,43316,1,1
38217,102864,1,1
129442,102864,1,1
128370,125720,1,1
63643,102864,1,1
32174,102864,1,1
59498,156176,1,1
102864,102864,1,1
59498,113001,1,1
59498,93947,1,1
92924,93947,1,1
162527,6599,1,1
36436,36898,1,1
26569,158237,1,1
55301,164770,1,1
143743,158237,1,1
150803,68375,1,1
4346,3209,1,1
85265,58670,1,1
73021,175256,1,1
87903,59247,1,1
124003,140391,1,1
34835,167678,1,1
116587,130523,1,1
34646,33050,1,1
143370,36675,1,1
103520,125737,1,1
129126,128370,1,1
97736,167791,1,1
10263,12890,1,1
77731,58670,1,1
166239,6599,1,1
56164,6236,1,1
168209,106016,1,1
134669,6599,1,1
102825,148893,1,1
161792,164867,1,1
59498,69323,1,1
68051,103147,1,1
36287,129126,1,1
134669,3209,1,1
19158,102864,1,1
123852,57800,1,1
141923,46649,1,1
56315,33848,1,1
73021,102864,1,1
9009,51187,1,1
51644,129392,1,1
101968,143193,1,1
89052,161493,1,1
164770,124540,1,1
9082,167024,1,1
126854,112080,1,1
73021,102864,1,1
59443,6599,1,1
124540,26432,1,1
92359,52505,1,1
61398,1524,1,1
152808,58670,1,1
32911,125720,1,1
9082,97512,1,1
170771,70328,1,1
164374,114162,1,1
93682,68375,1,1
85451,4346,1,1
53794,128370,1,1
50114,102864,1,1
6553,90687,1,1
166308,131106,1,1
21477,31668,1,1
173938,3209,1,1
166308,102864,1,1
75607,112080,1,1
77433,34260,1,1
164796,58670,1,1
93682,112123,1,1
171438,92124,1,1
169814,102371,1,1
158308,6236,1,1
152808,100702,1,1
118842,167354,1,1
104586,48641,1,1
105356,164770,1,1
95090,1179,1,1
12737,134630,1,1
123003,36898,1,1
105356,166394,1,1
41971,87621,1,1
23441,58730,1,1
59979,100806,1,1
118970,36386,1,1
1474,25890,1,1
40213,62530,1,1
16002,102864,1,1
135840,150291,1,1
125207,131635,1,1
50114,102864,1,1
175253,6599,1,1
144947,36898,1,1
86157,168359,1,1
38217,75451,1,1
73021,156755,1,1
27916,75451,1,1
173938,114034,1,1
73021,161552,1,1
123852,6599,1,1
68375,160986,1,1
164787,22372,1,1
64754,102864,1,1
90732,150991,1,1
33096,117439,1,1
135519,102864,1,1
46722,93947,1,1
34646,116479,1,1
32906,170811,1,1
3853,20111,1,1
131501,112080,1,1
23788,102864,1,1
110929,12737,1,1
81991,164770,1,1
34835,102864,1,1
78738,70686,1,1
46722,20111,1,1
55610,159037,1,1
36898,74814,1,1
37451,129116,1,1
33096,117176,1,1
162620,102864,1,1
175734,168182,1,1
56081,102864,1,1
166239,132580,1,1
165515,139140,1,1
81991,153607,1,1
159037,129392,1,1
73021,34260,1,1
125207,102864,1,1
59709,102864,1,1
34299,75451,1,1
112170,40651,1,1
111071,64542,1,1
177260,102864,1,1
116845,81742,1,1
112080,46868,1,1
102864,51187,1,1
173494,167791,1,1
45824,37398,1,1
163566,139585,1,1
49242,91495,1,1
28506,62221,1,1
159037,58670,1,1
124003,58670,1,1
38128,171256,1,1
13969,130455,1,1
154248,53983,1,1
103840,19158,1,1
48151,93947,1,1
73021,159411,1,1
119196,141461,1,1
32438,175843,1,1
130455,161671,1,1
164704,137156,1,1
166308,173661,1,1
32159,31668,1,1
167024,21838,1,1
73021,102864,1,1
135519,102864,1,1
33096,7893,1,1
88236,173661,1,1
73021,102864,1,1
13969,58670,1,1
93947,155585,1,1
142814,171833,1,1
102864,34245,1,1
115295,125216,1,1
97736,121663,1,1
59204,6236,1,1
43694,102864,1,1
158308,129126,1,1
107539,2619,1,1
161841,13088,1,1
156504,102864,1,1
81536,159331,1,1
73021,10656,1,1
6599,98596,1,1
124003,129126,1,1
165758,131510,1,1
56333,102864,1,1
164704,87903,1,1
73021,51723,1,1
157109,9399,1,1
142499,102864,1,1
73021,17814,1,1
113076,26400,1,1
43606,89021,1,1
10925,36386,1,1
31873,124540,1,1
43723,102864,1,1
38128,58730,1,1
43598,131648,1,1
102576,130646,1,1
38128,130455,1,1
71142,82159,1,1
86157,142228,1,1
5978,102864,1,1
93970,31873,1,1
2619,6599,1,1
124003,107474,1,1
64799,56050,1,1
165774,58670,1,1
23500,166394,1,1
120195,129392,1,1
36498,102864,1,1
155109,137203,1,1
164374,104885,1,1
229,173469,1,1
31873,77433,1,1
131501,28419,1,1
156504,19158,1,1
63855,157694,1,1
85265,102864,1,1
155109,6599,1,1
129957,89021,1,1
69720,58670,1,1
115597,137913,1,1
147905,74159,1,1
37263,36898,1,1
10322,100702,1,1
77704,137913,1,1
96001,11222,1,1
20111,37640,1,1
143866,164796,1,1
36498,136402,1,1
135519,147905,1,1
154960,20111,1,1
142499,31873,1,1
67192,106381,1,1
129621,126984,1,1
157747,3209,1,1
16073,137913,1,1
151159,102864,1,1
164770,13969,1,1
86157,112463,1,1
161792,55474,1,1
134752,102864,1,1
100806,102864,1,1
73021,6599,1,1
49976,102864,1,1
78660,67086,1,1
57421,102624,1,1
38128,21089,1,1
40099,36506,1,1
31873,168945,1,1
130714,46649,1,1
90393,59768,1,1
46217,141461,1,1
147905,102864,1,1
43024,106016,1,1
156064,107666,1,1
21730,78979,1,1
166778,102932,1,1
16002,136724,1,1
99521,75698,1,1
86249,16002,1,1
97323,77836,1,1
138422,36898,1,1
105352,102864,1,1
25755,156422,1,1
104885,69992,1,1
43966,39456,1,1
131510,67086,1,1
164188,6599,1,1
156872,134630,1,1
48812,12737,1,1
21243,159037,1,1
84433,72268,1,1
175771,161671,1,1
95097,13969,1,1
56081,31668,1,1
114864,98957,1,1
44399,66181,1,1
97547,101224,1,1
39860,93947,1,1
124721,95063,1,1
134669,126984,1,1
40374,6035,1,1
77704,46450,1,1
102208,159411,1,1
135519,82478,1,1
73021,13640,1,1
86157,33082,1,1
103605,34299,1,1
96858,102864,1,1
161792,164867,1,1
125720,31027,1,1
64289,93947,1,1
67258,158308,1,1
167024,129957,1,1
21089,129957,1,1
84357,69193,1,1
133790,24447,1,1
58085,8640,1,1
46722,147905,1,1
164787,154248,1,1
93518,116479,1,1
97530,125638,1,1
50471,30830,1,1
102864,164867,1,1
141586,156343,1,1
110929,36386,1,1
148669,141461,1,1
34646,119658,1,1
116479,12737,1,1
36898,10656,1,1
108001,89322,1,1
34835,102864,1,1
112721,167024,1,1
130357,102864,1,1
150803,11860,1,1
73021,174776,1,1
148806,158308,1,1
78400,143193,1,1
26400,93947,1,1
125594,36898,1,1
32594,97736,1,1
161965,102864,1,1
81991,100702,1,1
87558,93947,1,1
114874,102864,1,1
170150,89432,1,1
35298,68375,1,1
134669,10925,1,1
169814,34835,1,1
89322,159037,1,1
143866,167024,1,1
9009,98957,1,1
96001,167024,1,1
30732,125748,1,1
59835,12369,1,1
97489,102864,1,1
176860,88693,1,1
106726,74859,1,1
36775,74443,1,1
171551,115597,1,1
149493,137913,1,1
168209,130523,1,1
31873,117201,1,1
26400,66447,1,1
73021,19158,1,1
73021,6236,1,1
66936,58670,1,1
74677,77059,1,1
97000,124721,1,1
86157,82922,1,1
6599,69992,1,1
106293,161442,1,1
31614,40374,1,1
165988,102864,1,1
81991,104885,1,1
155109,13640,1,1
119767,124540,1,1
73021,106408,1,1
5355,11222,1,1
128034,96001,1,1
138099,99104,1,1
119196,46649,1,1
143116,124003,1,1
77433,6599,1,1
33096,137913,1,1
129442,93947,1,1
86249,164704,1,1
40099,7127,1,1
76377,143193,1,1
36489,129392,1,1
53794,26400,1,1
132517,164704,1,1
97573,107421,1,1
126854,141461,1,1
174784,38033,1,1
73172,102864,1,1
93682,91495,1,1
143866,164704,1,1
33082,164704,1,1
10786,77731,1,1
35232,139585,1,1
59709,94181,1,1
38127,159037,1,1
31873,46868,1,1
73021,28263,1,1
87092,13969,1,1
144387,87903,1,1
171551,105172,1,1
1194,105352,1,1
61431,105352,1,1
101224,36386,1,1
152414,14736,1,1
164704,102864,1,1
125720,100702,1,1
86157,46649,1,1
114359,102864,1,1
164704,159411,1,1
81555,47770,1,1
102624,58670,1,1
98957,37272,1,1
143282,113317,1,1
73021,159037,1,1
120281,102864,1,1
135840,137913,1,1
144217,116479,1,1
83512,156769,1,1
73223,144217,1,1
123146,102864,1,1
128684,35298,1,1
29806,43056,1,1
81991,21089,1,1
173494,32042,1,1
95090,130523,1,1
169383,131635,1,1
108397,11222,1,1
21596,129392,1,1
131186,104885,1,1
73021,45697,1,1
126984,141461,1,1
54422,77433,1,1
58670,47770,1,1
164374,130455,1,1
164704,77163,1,1
34245,67192,1,1
84483,121054,1,1
155918,102864,1,1
94425,19158,1,1
30170,104885,1,1
16646,125168,1,1
92924,164188,1,1
149493,31873,1,1
155985,166704,1,1
136724,55474,1,1
26400,98275,1,1
49944,154248,1,1
51892,36857,1,1
71867,44573,1,1
89322,6599,1,1
122268,114484,1,1
123852,161965,1,1
35232,87903,1,1
130455,102864,1,1
59498,102864,1,1
3279,102601,1,1
59498,57800,1,1
36489,43798,1,1
167797,144217,1,1
110929,144130,1,1
168116,102864,1,1
73021,76737,1,1
125638,159037,1,1
401,159037,1,1
86485,158308,1,1
38724,12737,1,1
63855,140915,1,1
71846,6599,1,1
97331,102864,1,1
119603,139585,1,1
165758,159037,1,1
43798,167791,1,1
16646,10322,1,1
73021,102864,1,1
131106,155109,1,1
50952,89432,1,1
53787,160913,1,1
165774,58670,1,1
73021,102864,1,1
125720,157937,1,1
36775,58670,1,1
64542,107666,1,1
34312,150781,1,1
57130,174776,1,1
73021,155585,1,1
34646,141498,1,1
87903,102864,1,1
15567,93947,1,1
135519,90645,1,1
73021,58670,1,1
25755,3209,1,1
119196,158308,1,1
92520,6599,1,1
114162,93947,1,1
98629,31668,1,1
22313,130523,1,1
13969,6808,1,1
150803,28707,1,1
104724,102864,1,1
53658,19158,1,1
164770,159037,1,1
63074,102864,1,1
166535,159411,1,1
69720,90619,1,1
42174,35298,1,1
67592,12737,1,1
77704,102864,1,1
169862,102864,1,1
82596,11958,1,1
74677,41768,1,1
102864,85265,1,1
5389,130523,1,1
150781,130523,1,1
25755,1494,1,1
135480,34299,1,1
136724,112721,1,1
103520,93947,1,1
18929,176177,1,1
102576,124540,1,1
141158,46450,1,1
93682,1179,1,1
105356,134630,1,1
23500,112716,1,1
36489,68051,1,1
1697,113076,1,1
29669,105352,1,1
38033,46450,1,1
152414,159037,1,1
75584,31668,1,1
47991,11397,1,1
38128,143743,1,1
14613,46649,1,1
126854,25907,1,1
31716,32018,1,1
83512,151724,1,1
111130,166704,1,1
11483,35366,1,1
86157,131895,1,1
135519,58670,1,1
39085,173494,1,1
123852,164704,1,1
73021,164770,1,1
41322,55301,1,1
73021,67086,1,1
9082,20849,1,1
73021,81604,1,1
74677,93947,1,1
140400,141132,1,1
100190,26400,1,1
59979,100702,1,1
95090,142022,1,1
102864,174784,1,1
164770,34835,1,1
73021,77495,1,1
164787,47770,1,1
107717,71926,1,1
25890,17554,1,1
38128,13321,1,1
97323,164704,1,1
169198,112958,1,1
146652,157937,1,1
101968,46475,1,1
46722,100806,1,1
101145,71867,1,1
125720,36898,1,1
135519,114484,1,1
121867,76894,1,1
84483,112080,1,1
28419,58670,1,1
38724,159037,1,1
82596,38128,1,1
159037,102864,1,1
105823,58670,1,1
63855,102371,1,1
104724,22372,1,1
38127,78979,1,1
57866,68051,1,1
154248,102864,1,1
74677,45697,1,1
165988,69193,1,1
26400,156422,1,1
144602,175775,1,1
131501,2619,1,1
33096,125720,1,1
128560,105352,1,1
89021,141461,1,1
164598,112080,1,1
106293,21089,1,1
59833,74859,1,1
74677,67086,1,1
161008,174784,1,1
67891,40374,1,1
98275,36898,1,1
93947,167024,1,1
145396,43024,1,1
124535,17270,1,1
144217,102864,1,1
16771,125748,1,1
160281,135880,1,1
27326,93947,1,1
47979,102864,1,1
44428,46450,1,1
31088,102864,1,1
84853,36675,1,1
61398,11222,1,1
98957,105352,1,1
83512,130523,1,1
129126,150991,1,1
70686,102864,1,1
89774,68051,1,1
73021,58670,1,1
45824,123003,1,1
38128,34260,1,1
153761,130452,1,1
97141,148442,1,1
161792,45697,1,1
109966,36386,1,1
9082,174805,1,1
45830,61398,1,1
77495,11483,1,1
59979,31250,1,1
75983,102864,1,1
110929,102864,1,1
59926,31873,1,1
11615,170520,1,1
34646,158308,1,1
124721,89021,1,1
135519,2314,1,1
153106,136402,1,1
73021,93947,1,1
121999,102864,1,1
109174,121663,1,1
166239,17270,1,1
76102,104885,1,1
26432,102932,1,1
153628,143193,1,1
124540,62221,1,1
129126,62645,1,1
142016,74859,1,1
164704,167791,1,1
73021,88409,1,1
164106,132135,1,1
70847,58670,1,1
89322,158308,1,1
31873,172480,1,1
9524,86144,1,1
20893,58670,1,1
91361,3209,1,1
3456,2091,1,1
161965,21477,1,1
125372,22372,1,1
81991,102864,1,1
142016,31668,1,1
105356,129392,1,1
44361,58670,1,1
68483,111922,1,1
49429,67086,1,1
111171,12737,1,1
66052,102864,1,1
16340,104885,1,1
73021,136484,1,1
108557,93947,1,1
105356,31873,1,1
93970,135880,1,1
164770,91495,1,1
82596,55301,1,1
46722,102864,1,1
60374,144136,1,1
86157,102864,1,1
62323,58670,1,1
123003,59926,1,1
128560,31668,1,1
46450,79449,1,1
48589,44482,1,1
42888,141461,1,1
131501,153761,1,1
124540,167024,1,1
33760,174784,1,1
29669,2819,1,1
171551,33677,1,1
26400,36898,1,1
135519,124540,1,1
49505,58670,1,1
151134,36386,1,1
18573,125638,1,1
78500,93947,1,1
126304,52526,1,1
10786,159411,1,1
93682,167024,1,1
134586,31668,1,1
135519,153762,1,1
73021,102864,1,1
150803,1425,1,1
93947,68051,1,1
57130,102864,1,1
105356,102864,1,1
165746,36898,1,1
50228,135880,1,1
110025,26400,1,1
10786,22372,1,1
50228,102864,1,1
89052,96001,1,1
32018,146883,1,1
112080,62221,1,1
172405,89432,1,1
107662,121663,1,1
38128,146883,1,1
74677,103679,1,1
150980,43966,1,1
125207,79809,1,1
36506,58670,1,1
136724,100702,1,1
167024,89432,1,1
93322,144130,1,1
13746,58670,1,1
145113,93947,1,1
155609,154248,1,1
16671,141461,1,1
45000,164770,1,1
95090,102864,1,1
96001,137913,1,1
20111,124540,1,1
50471,6599,1,1
27558,102371,1,1
65430,48843,1,1
168209,137203,1,1
155006,101968,1,1
166239,125638,1,1
139398,102864,1,1
84358,102864,1,1
154551,113001,1,1
43761,102864,1,1
53588,26400,1,1
126854,87903,1,1
96658,46450,1,1
84483,17814,1,1
101968,67086,1,1
158308,71846,1,1
152808,93947,1,1
90210,70516,1,1
56164,77194,1,1
58794,35366,1,1
78605,78979,1,1
77704,116479,1,1
105356,21129,1,1
131501,102864,1,1
14669,31873,1,1
135496,7570,1,1
38848,6236,1,1
143815,77163,1,1
152234,3279,1,1
143193,102864,1,1
67592,125372,1,1
88876,3209,1,1
115597,154248,1,1
34646,134630,1,1
155747,125401,1,1
7159,90850,1,1
164770,162553,1,1
69193,34835,1,1
60374,124540,1,1
171551,2619,1,1
139192,78979,1,1
131501,153999,1,1
135519,124721,1,1
89322,105352,1,1
162620,102864,1,1
78660,3713,1,1
36091,142127,1,1
23788,6599,1,1
165758,87903,1,1
73021,36386,1,1
49505,158308,1,1
152808,26344,1,1
54227,134752,1,1
57130,40374,1,1
73021,102864,1,1
123268,50114,1,1
467,102864,1,1
141158,17951,1,1
85595,48937,1,1
11483,141957,1,1
106726,125720,1,1
45824,102864,1,1
22313,102864,1,1
5978,163624,1,1
70686,125372,1,1
153938,141461,1,1
122563,102371,1,1
154960,150036,1,1
7499,148086,1,1
11222,56081,1,1
158014,75451,1,1
27488,13969,1,1
75983,170023,1,1
137223,142022,1,1
114484,55301,1,1
148283,36050,1,1
135840,102864,1,1
123003,132580,1,1
158936,150306,1,1
157454,67592,1,1
141486,44573,1,1
33096,36386,1,1
121847,13969,1,1
35232,17270,1,1
40099,102864,1,1
62323,129392,1,1
103464,105352,1,1
46722,36399,1,1
40689,123003,1,1
26400,160986,1,1
97323,149650,1,1
11483,51187,1,1
97953,164704,1,1
32913,156872,1,1
173938,129392,1,1
167024,20111,1,1
91515,104193,1,1
120830,68375,1,1
12737,129126,1,1
84483,159607,1,1
173938,58670,1,1
16073,163687,1,1
63855,100702,1,1
7197,102864,1,1
103605,44428,1,1
152414,167791,1,1
108373,6599,1,1
63778,141461,1,1
131510,32159,1,1
150803,6599,1,1
104642,34646,1,1
119603,102864,1,1
125207,96001,1,1
67592,170520,1,1
63074,79200,1,1
53794,116479,1,1
55979,75451,1,1
161263,159037,1,1
101250,111045,1,1
67294,26400,1,1
35366,110025,1,1
31873,107666,1,1
97338,102864,1,1
99884,62009,1,1
173494,26400,1,1
9399,36898,1,1
2016,174776,1,1
84853,117439,1,1
158308,88951,1,1
22388,167791,1,1
59979,102864,1,1
55301,129392,1,1
155109,31873,1,1
162407,45830,1,1
74677,89021,1,1
54499,102864,1,1
164770,12737,1,1
136478,101224,1,1
125886,43033,1,1
36775,128560,1,1
124721,75451,1,1
16002,938,1,1
135519,67294,1,1
467,139585,1,1
102927,160895,1,1
66936,16963,1,1
132052,58670,1,1
93682,68051,1,1
49505,137203,1,1
135519,102864,1,1
27934,77785,1,1
9009,13969,1,1
6599,6599,1,1
59498,167048,1,1
108557,164106,1,1
56081,6599,1,1
164292,78979,1,1
107023,32018,1,1
137102,6599,1,1
56164,12737,1,1
73021,46475,1,1
171698,102864,1,1
124548,124721,1,1
95448,77194,1,1
13358,82922,1,1
92150,169814,1,1
128370,67086,1,1
141486,34835,1,1
46722,167024,1,1
159037,102864,1,1
27558,46450,1,1
102864,17270,1,1
155109,108373,1,1
77704,125720,1,1
132842,32018,1,1
103840,134630,1,1
171438,102864,1,1
73021,81991,1,1
21528,96001,1,1
119196,2619,1,1
73021,87903,1,1
93947,102864,1,1
467,36898,1,1
175734,141461,1,1
152414,48843,1,1
177260,159037,1,1
21413,22372,1,1
28534,167024,1,1
73021,102864,1,1
150764,106353,1,1
62530,3209,1,1
46722,129392,1,1
42588,75451,1,1
105356,104885,1,1
125720,121257,1,1
92150,25824,1,1
157260,10925,1,1
175734,159037,1,1
130714,125216,1,1
36506,141461,1,1
21948,149723,1,1
26400,45000,1,1
141461,112721,1,1
42064,43606,1,1
32906,79809,1,1
136789,102864,1,1
155598,100702,1,1
71846,75451,1,1
164770,128991,1,1
86180,102864,1,1
74315,6599,1,1
2819,43798,1,1
102864,137203,1,1
13711,130455,1,1
10925,938,1,1
83606,146883,1,1
166535,146227,1,1
138251,16002,1,1
93682,130145,1,1
98957,123851,1,1
170622,17951,1,1
3808,102864,1,1
52651,74859,1,1
65404,21838,1,1
229,13969,1,1
19101,116479,1,1
54187,116845,1,1
150781,9524,1,1
18573,64542,1,1
26400,20248,1,1
167024,30830,1,1
126854,102864,1,1
73021,70686,1,1
112170,6599,1,1
27089,31668,1,1
36386,116479,1,1
32103,102371,1,1
89322,125720,1,1
56081,169006,1,1
54392,58670,1,1
12242,130455,1,1
98957,120328,1,1
131442,102932,1,1
42847,43316,1,1
95205,112716,1,1
29162,78979,1,1
19140,139585,1,1
49,47979,1,1
31873,158308,1,1
34309,54082,1,1
157454,9399,1,1
119767,156064,1,1
38638,69992,1,1
36399,58670,1,1
35366,72066,1,1
16271,150991,1,1
104586,114864,1,1
40374,17270,1,1
57866,165758,1,1
73021,59768,1,1
73021,44573,1,1
33096,143743,1,1
51501,58670,1,1
77873,36506,1,1
113520,155109,1,1
95205,150991,1,1
43798,64542,1,1
26071,159037,1,1
59498,159037,1,1
44231,17814,1,1
114874,69992,1,1
98596,112716,1,1
58670,159411,1,1
73021,51187,1,1
161552,161552,1,1
101968,22971,1,1
48350,89432,1,1
12676,130455,1,1
144217,44573,1,1
130455,55301,1,1
154902,148564,1,1
154219,140369,1,1
135840,116479,1,1
73021,159037,1,1
46722,159411,1,1
89052,20111,1,1
149723,70686,1,1
113317,102864,1,1
131501,58700,1,1
81577,95298,1,1
28890,102864,1,1
12737,159037,1,1
34646,49242,1,1
55474,102864,1,1
96658,59926,1,1
149879,141461,1,1
9009,141461,1,1
69720,85265,1,1
27326,167791,1,1
164867,12737,1,1
91794,43570,1,1
44361,40128,1,1
75689,117863,1,1
46722,66929,1,1
145441,117439,1,1
134831,117201,1,1
123003,58670,1,1
58670,70686,1,1
157260,46450,1,1
34646,73681,1,1
88236,37398,1,1
79557,116479,1,1
11483,36386,1,1
38128,164770,1,1
158308,6599,1,1
81991,32174,1,1
90072,159037,1,1
57866,129126,1,1
36675,93947,1,1
91317,12737,1,1
124548,65520,1,1
71946,34835,1,1
13019,170520,1,1
130145,23398,1,1
153628,17554,1,1
135880,102864,1,1
99753,111130,1,1
60827,102864,1,1
161263,19890,1,1
15567,174776,1,1
36506,17270,1,1
61398,67192,1,1
161442,34040,1,1
18161,150180,1,1
98957,12737,1,1
64799,79809,1,1
50114,102864,1,1
107023,141461,1,1
72544,164598,1,1
107297,9399,1,1
81991,17554,1,1
98695,90850,1,1
73021,105803,1,1
136789,141299,1,1
128560,28707,1,1
169198,20111,1,1
111990,85265,1,1
142016,6236,1,1
57130,58670,1,1
131501,150180,1,1
78598,36114,1,1
98957,110025,1,1
34835,36898,1,1
93938,107421,1,1
144947,36675,1,1
154248,168702,1,1
467,161552,1,1
175734,113521,1,1
73021,13088,1,1
73021,58670,1,1
467,45000,1,1
73021,130867,1,1
80314,66659,1,1
93046,46649,1,1
53379,128462,1,1
74859,104885,1,1
73021,167780,1,1
36775,158308,1,1
88373,22372,1,1
95090,5392,1,1
167024,116479,1,1
18161,6236,1,1
36775,39832,1,1
160552,171438,1,1
130455,141461,1,1
128684,47770,1,1
89352,116479,1,1
89021,38128,1,1
46450,76429,1,1
102864,164770,1,1
111590,147905,1,1
73021,15276,1,1
152808,131648,1,1
84358,102864,1,1
73021,155109,1,1
6808,171911,1,1
87903,102864,1,1
76548,58670,1,1
34299,34299,1,1
148442,36898,1,1
107756,130455,1,1
102371,102864,1,1
128624,44482,1,1
137913,123003,1,1
94181,116479,1,1
111990,89021,1,1
108909,164704,1,1
43966,93947,1,1
56016,90850,1,1
164704,96001,1,1
32906,93938,1,1
164770,134184,1,1
148806,81991,1,1
175787,34260,1,1
34646,128034,1,1
69720,102864,1,1
129957,36386,1,1
158308,7496,1,1
130455,93947,1,1
161965,84853,1,1
130455,87903,1,1
17724,51187,1,1
173938,159037,1,1
142228,34260,1,1
113317,43966,1,1
9399,112403,1,1
13711,174784,1,1
96001,87903,1,1
12858,163960,1,1
71142,167791,1,1
69720,93682,1,1
123931,129126,1,1
168116,11222,1,1
170622,77433,1,1
131501,58670,1,1
176770,31668,1,1
9009,45697,1,1
47349,166535,1,1
136741,79557,1,1
12737,75040,1,1
36675,20500,1,1
13969,80314,1,1
97338,102864,1,1
26400,112080,1,1
50471,58644,1,1
5555,124540,1,1
98629,162407,1,1
58670,6599,1,1
5978,77194,1,1
76548,105172,1,1
152414,6599,1,1
57130,159037,1,1
38033,87903,1,1
38128,102864,1,1
135519,97736,1,1
84948,6236,1,1
11483,120949,1,1
131221,69992,1,1
87786,130867,1,1
164704,25629,1,1
70686,98957,1,1
16646,93947,1,1
164704,102864,1,1
