from,to,comm_from,comm_to
131501,34004,1,1
119196,25215,1,1
81991,20111,1,1
164867,87933,1,1
98629,71867,1,1
40099,105352,1,1
131501,167024,1,1
34646,46649,1,1
45824,68375,1,1
131501,12737,1,1
73021,40160,1,1
130714,58670,1,1
121847,102864,1,1
66210,71867,1,1
150624,163624,1,1
90162,19158,1,1
157109,34260,1,1
126854,67749,1,1
164770,75138,1,1
125638,112080,1,1
19158,102864,1,1
152414,75451,1,1
110929,124003,1,1
36511,36898,1,1
21774,147558,1,1
26741,13969,1,1
73021,137913,1,1
55301,164374,1,1
95799,6236,1,1
77704,12737,1,1
93682,2314,1,1
67592,142127,1,1
73021,46450,1,1
114491,117201,1,1
11222,141461,1,1
157109,17270,1,1
162407,121663,1,1
92150,158106,1,1
61431,59709,1,1
32159,92520,1,1
86157,142499,1,1
14652,139585,1,1
121847,129126,1,1
73021,92488,1,1
43966,130523,1,1
131106,25890,1,1
73021,90687,1,1
102864,34260,1,1
75451,104885,1,1
144130,74505,1,1
164770,130455,1,1
143116,114943,1,1
9009,168182,1,1
152234,129392,1,1
173616,102864,1,1
135880,167791,1,1
3039,167678,1,1
138286,102864,1,1
129392,150781,1,1
89352,167791,1,1
149007,109104,1,1
32720,96001,1,1
103644,17270,1,1
6236,36898,1,1
59223,102864,1,1
69720,20111,1,1
111990,158308,1,1
155924,20248,1,1
34646,6599,1,1
156755,87903,1,1
9082,102864,1,1
119196,36506,1,1
82596,96858,1,1
46620,46649,1,1
71846,158308,1,1
72544,164770,1,1
142805,89432,1,1
68375,108373,1,1
97573,12737,1,1
68483,168359,1,1
2819,44573,1,1
43723,149650,1,1
53658,124540,1,1
135519,67192,1,1
75476,117664,1,1
164770,6599,1,1
113520,93947,1,1
114062,35366,1,1
13969,132580,1,1
93947,16271,1,1
54227,102864,1,1
125819,6599,1,1
115597,36386,1,1
128765,6599,1,1
125207,13969,1,1
71867,36386,1,1
168182,102864,1,1
92359,168182,1,1
176820,58670,1,1
163687,58670,1,1
54499,22372,1,1
103605,135559,1,1
96001,93947,1,1
89021,17110,1,1
3918,150781,1,1
164796,102864,1,1
65769,167024,1,1
123003,139585,1,1
70847,6599,1,1
123003,46450,1,1
77495,31027,1,1
57130,48843,1,1
31250,126984,1,1
87903,2819,1,1
26432,91530,1,1
175787,159607,1,1
8495,102864,1,1
9551,102864,1,1
53658,60428,1,1
130455,134630,1,1
11926,129392,1,1
146883,22372,1,1
143282,69992,1,1
124511,114162,1,1
63855,164704,1,1
102864,167024,1,1
59979,84483,1,1
155109,164704,1,1
73888,75451,1,1
170436,104885,1,1
55301,50114,1,1
73021,102864,1,1
93682,31668,1,1
9009,34260,1,1
16340,65802,1,1
73021,46620,1,1
46722,144217,1,1
111990,157519,1,1
52505,41971,1,1
89774,36506,1,1
31452,98957,1,1
35965,79200,1,1
122688,140497,1,1
87751,33082,1,1
43024,16963,1,1
34646,2314,1,1
82810,156648,1,1
123003,6599,1,1
401,34312,1,1
121847,105737,1,1
152414,58670,1,1
28707,58670,1,1
69720,116479,1,1
93682,93947,1,1
117201,167613,1,1
169383,36898,1,1
123003,43694,1,1
72544,89432,1,1
165774,58670,1,1
175253,58670,1,1
117861,31873,1,1
122563,92124,1,1
81991,89432,1,1
11397,164374,1,1
33462,12737,1,1
147905,134630,1,1
124535,69992,1,1
16217,59285,1,1
20319,87903,1,1
6236,62221,1,1
36123,58670,1,1
81604,36386,1,1
67086,104642,1,1
149834,52272,1,1
16002,1179,1,1
125819,20111,1,1
17824,36386,1,1
54037,93947,1,1
83512,2125,1,1
10786,112944,1,1
125157,132580,1,1
49944,6236,1,1
173494,102864,1,1
148226,55474,1,1
157269,89021,1,1
93682,150306,1,1
158308,139585,1,1
25890,129957,1,1
74677,102864,1,1
128560,12890,1,1
84635,85974,1,1
36489,2479,1,1
164704,170150,1,1
55301,112721,1,1
107717,3209,1,1
130714,31668,1,1
157109,167791,1,1
19158,102371,1,1
81991,58670,1,1
134669,35298,1,1
161965,124003,1,1
159037,169941,1,1
23559,51187,1,1
164770,68375,1,1
133690,59926,1,1
43598,77194,1,1
130523,6236,1,1
2091,89432,1,1
29669,86901,1,1
27326,102864,1,1
36675,161965,1,1
43024,139585,1,1
75451,1179,1,1
77704,96858,1,1
123146,79809,1,1
131510,117201,1,1
69932,28506,1,1
92359,168182,1,1
55301,135880,1,1
16002,40374,1,1
44576,20111,1,1
38128,171070,1,1
108446,102864,1,1
128765,12737,1,1
74677,96924,1,1
89021,130455,1,1
28534,129126,1,1
56081,167791,1,1
141334,36898,1,1
73021,75451,1,1
164770,95063,1,1
44428,159037,1,1
86157,102864,1,1
54227,77495,1,1
135519,105737,1,1
123268,139585,1,1
92520,136131,1,1
66052,150146,1,1
126854,59247,1,1
36025,102864,1,1
24433,65917,1,1
166535,58195,1,1
28603,71926,1,1
86249,164770,1,1
45853,26400,1,1
93947,104885,1,1
73021,93947,1,1
46722,6599,1,1
70686,112721,1,1
124548,155985,1,1
73021,19158,1,1
149723,43056,1,1
9009,6599,1,1
74505,159037,1,1
54381,90850,1,1
35366,52445,1,1
89021,25907,1,1
43316,68375,1,1
135519,116479,1,1
157472,1887,1,1
89021,102864,1,1
159037,87973,1,1
159037,43024,1,1
162527,149723,1,1
143193,102864,1,1
167791,81604,1,1
125638,149723,1,1
9399,93947,1,1
84598,1524,1,1
110929,102864,1,1
36775,89432,1,1
103012,102551,1,1
121999,51187,1,1
31873,70847,1,1
44399,120049,1,1
154551,16271,1,1
154387,33082,1,1
123852,39832,1,1
83606,82922,1,1
31873,84483,1,1
38128,102371,1,1
170476,77194,1,1
43033,71846,1,1
164704,40128,1,1
131635,6599,1,1
16002,58670,1,1
124548,87672,1,1
56333,35366,1,1
154248,36675,1,1
84584,58670,1,1
32159,58670,1,1
46722,124540,1,1
130455,36386,1,1
48641,11222,1,1
59768,11222,1,1
163123,12737,1,1
148806,81577,1,1
43963,169383,1,1
67086,12737,1,1
21477,8640,1,1
45830,112080,1,1
134752,130523,1,1
71846,102864,1,1
44399,79809,1,1
165515,71289,1,1
43966,123003,1,1
82810,129126,1,1
75983,107737,1,1
20319,102864,1,1
131501,159037,1,1
71142,6900,1,1
36775,125720,1,1
50058,46649,1,1
73021,96001,1,1
103840,102864,1,1
57130,10656,1,1
31435,9399,1,1
168975,46620,1,1
17446,44428,1,1
83512,31873,1,1
46475,173494,1,1
155924,114484,1,1
64171,102864,1,1
144387,96858,1,1
50471,159037,1,1
10925,89432,1,1
128560,26432,1,1
175734,77433,1,1
36386,146883,1,1
74677,48151,1,1
29806,102864,1,1
148226,143193,1,1
38128,103679,1,1
73021,170043,1,1
112944,93947,1,1
144947,176266,1,1
109411,125720,1,1
74677,117201,1,1
9574,58670,1,1
59768,124540,1,1
89973,36386,1,1
43966,68375,1,1
27089,38128,1,1
74118,159037,1,1
36489,124721,1,1
61398,134752,1,1
73021,176860,1,1
103840,84424,1,1
62221,45000,1,1
136724,102864,1,1
34245,134630,1,1
176658,34835,1,1
134669,51187,1,1
120949,41464,1,1
97489,107948,1,1
173453,148893,1,1
98957,102864,1,1
168209,4726,1,1
51187,134630,1,1
31538,102864,1,1
175734,58670,1,1
90687,35366,1,1
117060,48843,1,1
2401,77194,1,1
155109,93947,1,1
175734,102864,1,1
104885,27411,1,1
95090,167024,1,1
73021,102864,1,1
155006,131635,1,1
102208,116479,1,1
38128,150980,1,1
9082,89052,1,1
20248,134630,1,1
36506,102371,1,1
91765,102864,1,1
112080,96001,1,1
176731,142228,1,1
158936,6599,1,1
36489,130523,1,1
166704,102864,1,1
49569,164188,1,1
171698,76737,1,1
126854,96001,1,1
31873,20111,1,1
157269,17554,1,1
125720,164704,1,1
79802,53593,1,1
155109,133109,1,1
165066,129392,1,1
105356,70686,1,1
125638,159037,1,1
102864,143193,1,1
58730,40792,1,1
27326,89432,1,1
138099,112080,1,1
155109,169948,1,1
153129,26432,1,1
37263,102864,1,1
138286,116479,1,1
36050,57064,1,1
96001,124003,1,1
69720,20739,1,1
79557,102864,1,1
34954,102864,1,1
167024,14613,1,1
168702,102864,1,1
73021,164770,1,1
136741,2314,1,1
125748,46450,1,1
2819,154177,1,1
135519,38221,1,1
123851,149834,1,1
169198,65769,1,1
123003,36675,1,1
46722,105352,1,1
149007,159037,1,1
129126,33309,1,1
57130,87903,1,1
58670,70281,1,1
25755,98957,1,1
61431,125720,1,1
65675,107666,1,1
168209,129957,1,1
119357,163624,1,1
11483,43024,1,1
8483,102864,1,1
73021,93947,1,1
73021,91794,1,1
72544,75451,1,1
5978,176177,1,1
174776,36386,1,1
123885,132623,1,1
106293,38128,1,1
13746,58670,1,1
135519,58670,1,1
168209,3209,1,1
34835,20111,1,1
1867,124721,1,1
58730,159037,1,1
103605,169814,1,1
38128,48843,1,1
2702,16002,1,1
82445,102864,1,1
46722,129392,1,1
59498,68051,1,1
46722,9524,1,1
50892,36898,1,1
103840,89052,1,1
46722,102864,1,1
83512,82922,1,1
165988,96858,1,1
139398,158308,1,1
73021,69720,1,1
86200,40374,1,1
166778,93947,1,1
59682,141498,1,1
161965,134586,1,1
62544,34260,1,1
71427,169083,1,1
16017,75040,1,1
155585,118842,1,1
26432,18320,1,1
31027,148442,1,1
138286,33082,1,1
100122,157937,1,1
154551,82922,1,1
71846,174784,1,1
50471,102864,1,1
46620,130867,1,1
100038,139173,1,1
102864,102864,1,1
55301,46649,1,1
59768,6599,1,1
89973,58670,1,1
38128,125819,1,1
153302,51187,1,1
17530,165758,1,1
62530,147905,1,1
105352,102864,1,1
98629,38295,1,1
107717,112080,1,1
86249,84483,1,1
165988,16771,1,1
17446,158308,1,1
31027,146413,1,1
165705,125216,1,1
19308,125720,1,1
102864,164704,1,1
102601,69992,1,1
173938,106016,1,1
58670,139585,1,1
17446,106016,1,1
150036,9399,1,1
53787,130455,1,1
34646,36675,1,1
20111,12737,1,1
73021,113001,1,1
14309,112721,1,1
144387,58670,1,1
128095,58670,1,1
129392,96001,1,1
11397,104885,1,1
73993,128370,1,1
157937,20111,1,1
28534,157747,1,1
77194,4346,1,1
3918,68375,1,1
59498,143193,1,1
82810,102864,1,1
67086,167613,1,1
131648,26071,1,1
173938,93947,1,1
18174,77433,1,1
142805,58670,1,1
150365,144053,1,1
70686,43606,1,1
108557,67014,1,1
53787,11222,1,1
131510,168974,1,1
97953,142228,1,1
87621,102864,1,1
95857,6236,1,1
82445,102864,1,1
164704,112123,1,1
119767,102864,1,1
34646,12737,1,1
46722,12737,1,1
6599,64289,1,1
28506,103012,1,1
56315,102864,1,1
97323,8640,1,1
141158,89021,1,1
159037,78208,1,1
164704,164704,1,1
108557,2819,1,1
103644,102864,1,1
56997,102864,1,1
129957,129957,1,1
125720,150980,1,1
34646,84483,1,1
49038,134630,1,1
55301,130455,1,1
57315,40160,1,1
129116,125401,1,1
149650,167024,1,1
78660,102864,1,1
50471,78979,1,1
98957,168359,1,1
143866,86857,1,1
71846,121663,1,1
46722,102864,1,1
57800,46649,1,1
23559,158782,1,1
153628,11958,1,1
149834,2619,1,1
73021,93947,1,1
137913,6236,1,1
63778,34260,1,1
159331,20711,1,1
143282,102864,1,1
33124,27435,1,1
161965,9399,1,1
149643,99823,1,1
40160,52505,1,1
71427,65404,1,1
129234,5389,1,1
34646,26071,1,1
91051,102864,1,1
139742,6599,1,1
173616,161552,1,1
131501,69992,1,1
129392,30830,1,1
175253,89021,1,1
82411,129392,1,1
16017,4221,1,1
58670,93947,1,1
128560,103840,1,1
132454,167613,1,1
29669,93947,1,1
125900,129392,1,1
173494,129392,1,1
467,139585,1,1
164787,171070,1,1
158782,154248,1,1
9009,58670,1,1
44576,38775,1,1
86157,58670,1,1
124511,64542,1,1
81991,155985,1,1
32174,75451,1,1
145475,75451,1,1
108557,102864,1,1
64289,53787,1,1
467,36898,1,1
73021,124540,1,1
102864,131285,1,1
35965,102864,1,1
149493,155585,1,1
38128,51187,1,1
83512,45697,1,1
81991,20111,1,1
159037,77836,1,1
65769,159607,1,1
73021,164704,1,1
46722,20111,1,1
59979,114484,1,1
129957,20111,1,1
89021,113076,1,1
95090,44428,1,1
111071,166249,1,1
89021,158308,1,1
52505,58670,1,1
9009,51187,1,1
164770,5978,1,1
81743,36506,1,1
160437,8640,1,1
38128,36386,1,1
105172,55474,1,1
76820,129957,1,1
73021,87933,1,1
148806,21089,1,1
43966,53983,1,1
58085,64542,1,1
48544,116479,1,1
111859,69992,1,1
93086,6236,1,1
31668,156769,1,1
173938,167678,1,1
98629,97427,1,1
146652,46450,1,1
157260,58670,1,1
66052,34725,1,1
116204,77194,1,1
131501,111045,1,1
82445,34646,1,1
84181,102864,1,1
148893,44185,1,1
43761,6599,1,1
91042,102864,1,1
51501,7570,1,1
104885,102864,1,1
107948,27880,1,1
162407,102864,1,1
43966,17270,1,1
101565,150991,1,1
100122,102864,1,1
57130,36898,1,1
131635,27511,1,1
93947,23398,1,1
119357,48347,1,1
86278,92520,1,1
158936,35366,1,1
125157,36386,1,1
13019,93947,1,1
148113,12737,1,1
101035,129392,1,1
157260,134630,1,1
124003,67086,1,1
43024,78989,1,1
32438,112716,1,1
88373,160506,1,1
79557,102864,1,1
57130,112716,1,1
66052,41679,1,1
155109,3209,1,1
15261,156176,1,1
34835,70328,1,1
114874,111171,1,1
70516,46450,1,1
87903,164704,1,1
467,116479,1,1
166038,102864,1,1
76074,169814,1,1
123851,161493,1,1
87621,48843,1,1
46722,159411,1,1
90162,102371,1,1
26400,174900,1,1
159693,137913,1,1
50471,74505,1,1
137223,46217,1,1
93947,31873,1,1
35840,45697,1,1
36898,111130,1,1
63074,46450,1,1
12890,55474,1,1
163614,174784,1,1
47991,58107,1,1
98388,11222,1,1
38128,6236,1,1
105352,34260,1,1
166017,27411,1,1
59709,125720,1,1
103840,168182,1,1
164770,123851,1,1
165066,112463,1,1
107023,102864,1,1
130455,19907,1,1
22740,12737,1,1
58670,102864,1,1
171438,112080,1,1
94443,89021,1,1
64542,102864,1,1
125157,151669,1,1
57130,35366,1,1
73021,46450,1,1
145475,25102,1,1
136724,14840,1,1
86249,125720,1,1
173938,61072,1,1
135519,159411,1,1
65404,33289,1,1
62221,96001,1,1
78500,137282,1,1
164770,146779,1,1
46450,112944,1,1
124003,161552,1,1
8483,55474,1,1
145396,102864,1,1
49505,90687,1,1
71846,93947,1,1
21089,147905,1,1
36287,159037,1,1
164770,150980,1,1
48029,174478,1,1
125013,58670,1,1
6808,102864,1,1
169383,34725,1,1
169814,164704,1,1
153106,89021,1,1
171735,174784,1,1
90645,154551,1,1
73021,102864,1,1
16646,102864,1,1
6599,98679,1,1
99823,89432,1,1
59498,93947,1,1
38128,102864,1,1
86249,129126,1,1
2747,35366,1,1
55301,9399,1,1
65769,36898,1,1
75698,51187,1,1
95090,104885,1,1
73021,33082,1,1
29829,125819,1,1
29669,40374,1,1
229,75451,1,1
101565,102864,1,1
162407,126984,1,1
126903,102864,1,1
26400,64542,1,1
155109,36506,1,1
22199,11860,1,1
174621,35366,1,1
37199,155109,1,1
162527,48228,1,1
93970,82256,1,1
30966,148442,1,1
162977,25890,1,1
51187,77194,1,1
118842,149019,1,1
2819,164770,1,1
161263,36386,1,1
144217,68375,1,1
175870,46450,1,1
38775,58670,1,1
70847,72544,1,1
109411,58670,1,1
73021,161493,1,1
129436,6599,1,1
149493,94586,1,1
157109,176015,1,1
82596,102864,1,1
89954,6599,1,1
93976,102864,1,1
161965,96001,1,1
169941,71926,1,1
107023,89432,1,1
111071,6599,1,1
159037,163614,1,1
5978,16002,1,1
70686,102864,1,1
71601,97439,1,1
6383,134630,1,1
73021,148690,1,1
66181,161552,1,1
155109,125216,1,1
25755,57800,1,1
16271,154219,1,1
174784,162553,1,1
169941,12737,1,1
73021,125594,1,1
55979,82922,1,1
93682,130455,1,1
6599,170520,1,1
54227,44185,1,1
73021,169814,1,1
39991,170990,1,1
90393,150819,1,1
73888,27880,1,1
89973,78979,1,1
154248,134586,1,1
89401,73455,1,1
129442,58670,1,1
22527,93947,1,1
23656,102864,1,1
164374,110025,1,1
107717,31100,1,1
43033,136402,1,1
93682,78979,1,1
63778,100122,1,1
31873,75451,1,1
93938,6599,1,1
78605,87903,1,1
74677,29806,1,1
166535,159037,1,1
54227,98275,1,1
108001,46450,1,1
167024,6599,1,1
169198,51187,1,1
31668,20111,1,1
106726,108023,1,1
131501,68051,1,1
131501,45697,1,1
44399,102864,1,1
131106,102864,1,1
20319,122268,1,1
89954,107737,1,1
12737,71867,1,1
134393,124540,1,1
169642,102864,1,1
167024,89432,1,1
81563,116913,1,1
101224,164770,1,1
141334,17951,1,1
53955,105352,1,1
17446,89021,1,1
95205,134630,1,1
121999,102864,1,1
111590,6236,1,1
73455,19953,1,1
137538,49242,1,1
89052,143193,1,1
57130,164787,1,1
173938,77731,1,1
41322,94629,1,1
75689,108373,1,1
164796,6236,1,1
148612,164770,1,1
46475,2619,1,1
65917,96001,1,1
34646,164704,1,1
31873,36386,1,1
153106,63855,1,1
78989,6599,1,1
16002,156422,1,1
98275,164374,1,1
45830,158308,1,1
155942,167791,1,1
112080,13969,1,1
14798,70686,1,1
116985,167192,1,1
36511,2091,1,1
141298,128624,1,1
43723,136402,1,1
5475,102864,1,1
135519,57800,1,1
13088,58670,1,1
160390,102864,1,1
130455,102864,1,1
165515,159411,1,1
159411,20111,1,1
76074,89432,1,1
5978,157238,1,1
169052,102371,1,1
79802,123118,1,1
17036,62221,1,1
72544,44428,1,1
74677,16002,1,1
17270,102864,1,1
116946,64289,1,1
54381,108402,1,1
79854,77433,1,1
135519,20248,1,1
49038,45000,1,1
126854,12871,1,1
147905,130455,1,1
138251,93947,1,1
165988,154248,1,1
87411,105803,1,1
124540,121999,1,1
42888,43056,1,1
12421,143076,1,1
136724,29162,1,1
59247,167024,1,1
161965,17814,1,1
89052,6599,1,1
124721,87903,1,1
157020,6236,1,1
111071,149723,1,1
74859,64289,1,1
44428,96001,1,1
135519,174784,1,1
157109,102864,1,1
53588,116048,1,1
102864,40651,1,1
28419,94629,1,1
72544,14684,1,1
97141,102864,1,1
108557,89021,1,1
103605,102371,1,1
70723,158308,1,1
43966,135880,1,1
142805,129036,1,1
16217,62221,1,1
95448,14736,1,1
98957,58670,1,1
123268,93947,1,1
36270,23656,1,1
165988,51187,1,1
159331,170023,1,1
55301,113204,1,1
59979,4346,1,1
81991,1179,1,1
73021,41240,1,1
93947,98596,1,1
173453,36898,1,1
5070,112080,1,1
89021,116479,1,1
103605,6599,1,1
50228,164867,1,1
128560,48151,1,1
132135,171256,1,1
170520,102864,1,1
5555,44428,1,1
105352,129126,1,1
68375,19158,1,1
164704,108023,1,1
51501,124721,1,1
76737,36506,1,1
137647,37263,1,1
73021,162553,1,1
95090,130646,1,1
86249,71926,1,1
20500,67749,1,1
168116,102864,1,1
135519,129392,1,1
54381,124540,1,1
77194,139585,1,1
9082,168182,1,1
73021,139585,1,1
56315,63213,1,1
130455,111590,1,1
129957,144217,1,1
84483,174784,1,1
155109,111455,1,1
14481,168359,1,1
119357,26432,1,1
20739,103679,1,1
164598,78989,1,1
114840,163817,1,1
90270,42174,1,1
160437,125401,1,1
102371,90850,1,1
73021,93947,1,1
23788,48347,1,1
144217,143412,1,1
73021,66814,1,1
92520,103644,1,1
134393,134630,1,1
21313,137913,1,1
99816,102864,1,1
123003,93947,1,1
34835,134831,1,1
135519,66181,1,1
74505,11222,1,1
68157,132367,1,1
5355,117424,1,1
92488,139608,1,1
92520,141461,1,1
87621,147905,1,1
6599,6236,1,1
105531,170520,1,1
164704,1524,1,1
36144,6599,1,1
165143,139585,1,1
59498,99163,1,1
126854,104885,1,1
16963,17554,1,1
80540,84483,1,1
59498,31668,1,1
86144,132138,1,1
114294,148893,1,1
164770,37398,1,1
87751,6599,1,1
5555,133556,1,1
13019,73455,1,1
73021,39832,1,1
56333,102864,1,1
74677,102864,1,1
16002,102864,1,1
136402,6599,1,1
54227,102864,1,1
130455,26037,1,1
73021,106016,1,1
61431,75138,1,1
166535,123885,1,1
142022,87903,1,1
123852,102864,1,1
54499,58670,1,1
81555,46450,1,1
43966,31873,1,1
89322,165758,1,1
169862,58670,1,1
71846,89021,1,1
63855,35366,1,1
43966,172703,1,1
34260,159037,1,1
98629,21089,1,1
87786,67749,1,1
74827,102864,1,1
157109,100702,1,1
83117,104420,1,1
81991,6599,1,1
58670,102864,1,1
58670,174427,1,1
20111,158308,1,1
73021,58730,1,1
110929,158308,1,1
75983,121663,1,1
55301,58670,1,1
164867,102864,1,1
134630,159607,1,1
87918,167791,1,1
147905,142016,1,1
13969,156422,1,1
124540,6599,1,1
6236,126984,1,1
38128,6236,1,1
69720,102864,1,1
38128,40374,1,1
142805,123731,1,1
74315,33082,1,1
125638,44482,1,1
165988,93947,1,1
96998,100806,1,1
96001,58670,1,1
123003,104885,1,1
4936,38221,1,1
158936,93947,1,1
74996,106862,1,1
142752,20111,1,1
162885,159037,1,1
73021,19890,1,1
95650,98957,1,1
51874,116479,1,1
135519,93947,1,1
59979,27511,1,1
74677,125157,1,1
58107,88236,1,1
55751,101788,1,1
54085,16002,1,1
73021,19158,1,1
114874,161965,1,1
155109,31873,1,1
103012,12737,1,1
34236,58670,1,1
159331,31873,1,1
176015,134393,1,1
44399,139585,1,1
154248,102864,1,1
168132,105172,1,1
6236,161552,1,1
73021,58730,1,1
113204,16271,1,1
16002,151950,1,1
161671,31873,1,1
74677,147905,1,1
56164,102864,1,1
38127,6599,1,1
143116,169006,1,1
78901,16271,1,1
157109,139585,1,1
105352,105870,1,1
49944,81715,1,1
152234,84483,1,1
128560,102864,1,1
126854,107421,1,1
117201,39360,1,1
128370,89432,1,1
136724,32582,1,1
131510,29994,1,1
73021,53787,1,1
3898,102864,1,1
87903,6236,1,1
74118,114840,1,1
9009,156755,1,1
84483,162885,1,1
135519,72288,1,1
87243,62175,1,1
105356,81604,1,1
69720,129126,1,1
46450,46649,1,1
99135,20111,1,1
35366,22372,1,1
50584,19158,1,1
119767,69992,1,1
53658,124003,1,1
135519,102864,1,1
68375,100702,1,1
81563,46868,1,1
73021,165758,1,1
36775,80314,1,1
72544,167024,1,1
90732,41679,1,1
84853,102864,1,1
36675,20248,1,1
21528,130714,1,1
166017,166249,1,1
72391,105352,1,1
46722,102864,1,1
86157,79005,1,1
43024,124540,1,1
28558,61072,1,1
81991,36901,1,1
58670,20111,1,1
66936,92381,1,1
105352,1976,1,1
126903,97338,1,1
95090,77194,1,1
103464,102864,1,1
108397,153700,1,1
93046,6599,1,1
44428,55474,1,1
36287,125638,1,1
43033,102864,1,1
152808,4221,1,1
175734,102864,1,1
