from,to,comm_from,comm_to
116913,16271,1,1
87730,79658,1,1
156071,170168,2,2
43966,21089,1,1
155598,46649,1,1
111071,141461,1,1
111071,15276,1,1
119340,33309,1,1
43966,58670,1,1
51175,139326,2,2
168945,58670,1,1
109873,175253,2,1
174776,58670,1,1
13088,102864,1,1
13088,18963,1,1
124796,75612,2,2
17824,58670,1,1
20396,46649,2,1
106933,75612,2,2
57130,150991,1,1
57130,46649,1,1
78989,3059,1,1
78989,46649,1,1
78989,46649,1,1
105417,66181,1,1
96341,155307,2,2
73021,25102,1,1
103974,155307,2,2
103974,28379,2,2
118403,118403,1,1
96341,75612,2,2
161841,34225,1,2
161841,46649,1,1
161841,28379,1,2
56081,70686,1,1
56081,164770,1,1
118403,118403,1,1
160205,47405,2,2
170168,46649,2,1
110929,141461,1,1
110929,15276,1,1
59498,154219,1,1
137719,155947,2,2
65675,159270,1,1
42174,174427,1,1
131106,156755,1,1
25548,75612,2,2
110929,76074,1,1
25548,155947,2,2
25548,46649,2,1
25548,75612,2,2
132066,75612,2,2
144136,11222,1,1
144136,102864,1,1
80659,75612,2,2
86157,15276,1,1
157109,141461,1,1
157109,28379,1,2
63778,37398,1,1
25548,47405,2,2
89352,125720,1,1
89352,46649,1,1
89352,130455,1,1
74505,47770,1,1
60374,134630,1,1
89322,46649,1,1
25548,75612,2,2
121999,20849,1,1
104631,158763,2,2
96341,170646,2,2
96341,69992,2,1
102753,102864,1,1
13358,102864,1,1
50301,21089,1,1
132066,75612,2,2
78660,67086,1,1
78660,130455,1,1
174411,17554,1,1
132066,46649,2,1
97481,102864,1,1
69862,137522,2,2
3443,137522,2,2
75607,89432,1,1
75607,46649,1,1
65675,98775,1,1
65675,57800,1,1
46217,159270,1,1
25548,75612,2,2
97331,29162,1,1
4337,102864,1,1
4337,101224,1,1
99115,131648,1,1
161671,31668,1,1
161671,46649,1,1
53787,116479,1,1
99816,134630,1,1
99816,134630,1,1
99816,28379,1,2
99816,55474,1,1
25548,139326,2,2
6808,58670,1,1
39212,93947,1,1
39212,130455,1,1
39212,19158,1,1
29162,46649,1,1
116093,137522,2,2
56333,141461,1,1
56333,28379,1,2
29669,159270,1,1
175253,40374,1,1
169161,51209,2,2
128624,55474,1,1
60542,31668,1,1
60542,46649,1,1
102753,66181,1,1
169056,70686,2,1
118700,155307,2,2
114447,55474,1,1
159270,46649,1,1
131221,176266,1,1
84488,75612,2,2
142016,129392,1,1
36386,105172,1,1
36386,90645,1,1
36386,102864,1,1
118700,75612,2,2
6808,40160,1,1
98775,57800,1,1
131501,46649,1,1
129392,66765,1,1
129392,46649,1,1
129392,102371,1,1
129392,102864,1,1
129392,129392,1,1
31873,17814,1,1
93682,46217,1,1
129392,142094,1,1
111684,46649,1,1
105387,46649,1,1
132066,47405,2,2
132066,170646,2,2
132066,170646,2,2
132066,46649,2,1
132066,28379,2,2
36113,109873,2,2
168031,66181,1,1
141461,28379,1,2
155564,46649,1,1
29162,28379,1,2
84488,75612,2,2
84488,46649,2,1
158547,46649,1,1
135840,161552,1,1
154013,102864,1,1
170646,145612,2,2
59768,62881,1,1
59768,59768,1,1
65675,66181,1,1
130714,46649,1,1
130714,28379,1,2
130714,131648,1,1
130714,158455,1,1
120400,36489,1,1
87903,31668,1,1
87903,46649,1,1
11483,46649,1,1
694,77731,1,1
170168,170646,2,2
82810,6746,1,1
29463,159037,1,1
89322,150991,1,1
89322,46649,1,1
36898,17814,1,1
45954,46649,1,1
39212,102864,1,1
122268,102864,1,1
31873,46649,1,1
156071,47405,2,2
39212,26400,1,1
156071,47405,2,2
131221,58670,1,1
131221,46649,1,1
80638,46649,1,1
131895,40160,1,1
170168,170646,2,2
170168,46649,2,1
170168,28379,2,2
67086,46649,1,1
67086,102864,1,1
145612,46649,2,1
176820,31668,1,1
176820,46649,1,1
139599,102864,1,1
57130,40374,1,1
131442,29162,1,1
131442,28379,1,2
108266,100702,1,1
57130,31668,1,1
57130,46649,1,1
162407,47770,1,1
4337,102864,1,1
4337,101224,1,1
57130,158782,1,1
170168,46649,2,1
106933,47405,2,2
47405,170646,2,2
150742,102864,1,1
107060,80659,2,2
174788,47405,2,2
152414,3059,1,1
152414,46649,1,1
29162,28379,1,2
83512,58670,1,1
83512,69323,1,1
62530,46649,1,1
33785,66181,1,1
102753,89432,1,1
102753,46649,1,1
59498,68375,1,1
93518,46649,1,1
49466,139326,2,2
123003,102864,1,1
24000,3209,1,1
176820,3209,1,1
114062,46649,1,1
29669,9303,1,1
76295,46649,1,1
96341,155947,2,2
96341,46649,2,1
75612,46649,2,1
141158,6599,1,1
150991,89432,1,1
139326,172961,2,2
139326,28379,2,2
152414,96858,1,1
152414,130455,1,1
75543,47405,2,2
132584,64799,1,1
132584,58670,1,1
132584,46649,1,1
132584,46649,1,1
162407,58670,1,1
162407,46649,1,1
50301,46649,1,1
29669,99816,1,1
29669,46649,1,1
38221,89432,1,1
38221,46649,1,1
96341,87062,2,2
96341,46649,2,1
136741,17554,1,1
96341,47405,2,2
163646,46649,1,1
96341,148386,2,2
96341,46649,2,1
136724,46649,1,1
71142,134630,1,1
142094,129392,1,1
142094,102864,1,1
63074,125720,1,1
63074,46649,1,1
63074,130455,1,1
38128,3059,1,1
38128,46649,1,1
155947,75612,2,2
172961,28379,2,2
96341,158763,2,2
78989,45697,1,1
122688,89432,1,1
122688,46649,1,1
31250,89432,1,1
31250,46649,1,1
16073,46649,1,1
82596,46649,1,1
150991,46649,1,1
66765,46649,1,1
66765,102371,1,1
66765,102864,1,1
66765,129392,1,1
172961,139326,2,2
141461,28379,1,2
41240,13088,1,1
29162,46649,1,1
110929,164704,1,1
96341,132625,2,2
54085,113001,1,1
54085,159411,1,1
175734,150781,1,1
87621,3209,1,1
60542,46649,1,1
3059,46649,1,1
3059,102864,1,1
84488,47405,2,2
122688,58670,1,1
122688,46649,1,1
166514,46649,1,1
166514,34225,1,2
122688,31668,1,1
122688,46649,1,1
57130,58670,1,1
57130,46649,1,1
102371,102864,1,1
37516,98596,1,1
37516,46649,1,1
162407,70686,1,1
162407,164770,1,1
76683,75612,2,2
76683,28379,2,2
86157,102864,1,1
45208,75612,2,2
62465,102864,1,1
82596,102864,1,1
110207,58670,1,1
110207,46649,1,1
50114,102864,1,1
141423,71714,1,1
141423,46649,1,1
62948,46649,1,1
96341,46649,2,1
74996,159037,1,1
3946,102864,1,1
110207,45697,1,1
84488,170646,2,2
84488,46649,2,1
84488,28379,2,2
61398,41971,1,1
71714,46649,1,1
71714,28379,1,2
28506,28379,1,2
28506,34225,1,2
174788,47405,2,2
124845,89021,1,1
170168,46649,2,1
166535,89432,1,1
166535,46649,1,1
96341,151275,2,2
162407,89432,1,1
114447,124269,1,1
9303,46649,1,1
43966,68375,1,1
99816,46649,1,1
43966,58670,1,1
43966,46649,1,1
121158,102864,1,1
39856,6599,1,1
66659,28379,1,2
29669,46649,1,1
125638,6746,1,1
110929,125720,1,1
110929,46649,1,1
110929,130455,1,1
160205,47405,2,2
155101,10925,1,1
132367,46649,1,1
116577,46649,1,1
156071,153896,2,2
141684,46649,1,1
89052,89432,1,1
89052,46649,1,1
54381,168182,1,1
62530,46649,1,1
16671,66181,1,1
136388,82922,1,1
174788,170646,2,2
174788,46649,2,1
174788,28379,2,2
69932,58670,1,1
69932,46649,1,1
96341,67104,2,2
96341,170646,2,2
6808,28379,1,2
122688,46649,1,1
89432,46649,1,1
64799,93947,1,1
64799,34225,1,2
111071,58670,1,1
168132,46649,1,1
102576,31668,1,1
102576,46649,1,1
163646,48843,1,1
86319,125372,1,1
166394,28379,1,2
99816,134630,1,1
99816,28379,1,2
99816,55474,1,1
109966,58670,1,1
109966,46649,1,1
123885,33309,1,1
170646,46649,2,1
170646,28379,2,2
122843,102864,1,1
162407,102864,1,1
36898,129957,1,1
59223,162715,1,1
47702,45697,1,1
164770,58670,1,1
164770,46649,1,1
174788,47405,2,2
53079,28379,1,2
159270,28379,1,2
132066,158763,2,2
17824,58670,1,1
17824,17554,1,1
29162,28379,1,2
76284,46649,1,1
56333,82922,1,1
56333,34225,1,2
3443,158763,2,2
28506,45697,1,1
131501,159037,1,1
42450,168528,2,2
141423,58670,1,1
141423,46649,1,1
150624,102864,1,1
159037,45697,1,1
90162,45697,1,1
162407,121663,1,1
106933,75612,2,2
110929,141461,1,1
36386,89432,1,1
36386,46649,1,1
36287,28379,1,2
36287,46649,1,1
59979,46649,1,1
31668,46649,1,1
137422,89432,1,1
137422,46649,1,1
176015,2619,1,1
58670,46649,1,1
168399,17554,1,1
20319,102864,1,1
65675,36675,1,1
65675,46649,1,1
65675,34225,1,2
20319,125720,1,1
20319,46649,1,1
20319,130455,1,1
76105,158763,2,2
102825,36506,1,1
170967,89021,1,1
84143,139326,2,2
96341,47405,2,2
96341,109056,2,2
101968,37398,1,1
162407,89432,1,1
162407,130455,1,1
162407,70686,1,1
162407,164770,1,1
65769,46649,1,1
141423,29162,1,1
141423,46649,1,1
166535,67086,1,1
166535,130455,1,1
77495,62221,1,1
25548,75612,2,2
47702,45697,1,1
29162,46649,1,1
105352,29725,1,1
81604,102864,1,1
71714,46649,1,1
162407,164770,1,1
162407,70686,1,1
3456,108373,1,1
162407,70686,1,1
162407,164770,1,1
40480,102864,1,1
96341,46649,2,1
89432,46649,1,1
81991,46649,1,1
70686,159037,1,1
170990,28379,1,2
56333,82922,1,1
82922,34225,1,2
19158,102864,1,1
123003,58670,1,1
123003,69323,1,1
175908,19158,2,1
128560,108373,1,1
47702,52445,1,1
90645,102864,1,1
70686,125720,1,1
70686,46649,1,1
70686,130455,1,1
131501,141586,1,1
62530,46649,1,1
78989,58670,1,1
116500,19158,1,1
65769,32268,1,1
132066,70529,2,1
132066,148442,2,1
44361,82922,1,1
89052,98596,1,1
89052,46649,1,1
88409,102864,1,1
175908,66181,2,1
90645,58670,1,1
18871,75983,1,1
54381,82922,1,1
10129,102864,2,1
119738,150991,1,1
119738,28379,1,2
71142,46649,1,1
78989,46649,1,1
96001,111590,1,1
19158,129957,1,1
82445,150991,1,1
82445,28379,1,2
162715,159037,1,1
174788,54831,2,2
69720,3209,1,1
135840,161552,1,1
64799,46649,1,1
152389,46649,1,1
157020,160506,1,1
126854,17554,1,1
162715,159037,1,1
88934,13088,1,1
59498,74814,1,1
9009,102864,1,1
98596,46649,1,1
104642,144217,1,1
54381,102864,1,1
43966,58670,1,1
43966,28379,1,2
9009,102864,1,1
23788,159037,1,1
103974,75612,2,2
62881,59768,1,1
43966,77347,1,1
14740,28379,2,2
137422,46649,1,1
119928,151275,2,2
11358,11358,1,1
36386,150991,1,1
36386,28379,1,2
71714,28379,1,2
29162,46649,1,1
52102,96341,2,2
143076,47173,1,1
143076,143076,1,1
118700,145442,2,2
20539,46649,2,1
8640,102864,1,1
139326,172961,2,2
105803,46649,1,1
75612,28379,2,2
75612,46649,2,1
46450,163328,1,1
46450,159037,1,1
132066,80659,2,2
155564,46649,1,1
52102,96341,2,2
132066,137522,2,2
146879,161552,1,1
46217,131261,1,2
29162,46649,1,1
29162,28379,1,2
23788,111590,1,1
23788,96001,1,1
104642,46649,1,1
52445,159037,1,1
147905,168359,1,1
150991,28379,1,2
75612,28379,2,2
32911,46649,1,1
43462,155942,1,1
128684,159037,1,1
89322,67086,1,1
89322,130455,1,1
132066,75612,2,2
132066,46649,2,1
58670,28379,1,2
23788,102864,1,1
43966,58670,1,1
163328,112721,1,1
47173,143076,1,1
156064,89021,1,1
82596,40160,1,1
131501,29162,1,1
131501,102864,1,1
19374,75612,2,2
84584,19158,1,1
74118,125372,1,1
18871,26400,1,1
105803,46649,1,1
167743,150781,1,1
157109,58670,1,1
128560,20111,1,1
128560,6599,1,1
45208,96341,2,2
141298,19158,1,1
132066,75612,2,2
139326,170646,2,2
67086,130455,1,1
141298,125720,1,1
141298,46649,1,1
141298,130455,1,1
105803,46649,1,1
467,8096,1,1
132066,75612,2,2
126854,67294,1,1
28506,96001,1,1
28506,96001,1,1
28506,36386,1,1
132833,170646,2,2
16002,29725,1,1
29162,28379,1,2
139326,87062,2,2
139326,46649,2,1
62948,102864,1,1
152389,102864,1,1
119357,67749,1,1
132066,75612,2,2
137422,19158,1,1
172961,139326,2,2
101968,62175,1,1
92630,125720,1,1
92630,46649,1,1
92630,130455,1,1
119937,19158,1,1
45830,163328,1,1
45830,159037,1,1
119357,118403,1,1
128560,20111,1,1
157109,6599,1,1
21477,102864,1,1
148386,46649,2,1
155947,155947,2,2
155947,46649,2,1
87062,46649,2,1
173490,62175,1,1
134669,66181,1,1
29162,46649,1,1
154013,89021,1,1
28506,159037,1,1
35840,102864,1,1
159331,58670,1,1
159331,69323,1,1
158435,90110,2,2
83375,32839,1,1
89973,96858,1,1
89973,130455,1,1
155947,46649,2,1
90162,159037,1,1
69720,8096,1,1
31668,102864,1,1
158435,96341,2,2
135922,128180,2,2
154744,40160,1,1
155977,41971,1,1
17446,89889,1,1
71926,102864,1,1
158237,62175,1,1
29669,62175,1,1
158435,96341,2,2
467,125372,1,1
59979,58670,1,1
59979,69323,1,1
153103,131261,1,2
150803,102864,1,1
132066,150289,2,2
132066,158308,2,1
168132,58670,1,1
168132,69323,1,1
174788,160205,2,2
117176,130455,1,1
173453,3209,1,1
65769,125720,1,1
65769,46649,1,1
65769,130455,1,1
109966,58670,1,1
109966,69323,1,1
34646,66181,1,1
166535,150991,1,1
154960,22372,1,1
129957,93947,1,1
129957,102864,1,1
129957,168182,1,1
25548,113872,2,2
25548,25548,2,2
25548,160205,2,2
57130,102864,1,1
148442,58670,1,1
148442,69323,1,1
34646,125720,1,1
34646,46649,1,1
34646,130455,1,1
31873,58670,1,1
31873,69323,1,1
10656,102864,1,1
29162,102864,1,1
97892,155307,2,2
119340,76548,1,1
119340,76548,1,1
16646,70686,1,1
16646,164770,1,1
53079,129392,1,1
4943,116901,2,2
141660,9399,1,1
141660,102864,1,1
54381,6599,1,1
124269,55474,1,1
163288,17554,1,1
159037,102864,1,1
21592,78605,1,1
93682,58670,1,1
93682,69323,1,1
150991,130455,1,1
169814,40374,1,1
135840,161552,1,1
144947,118842,1,1
144947,11420,1,1
144947,159037,1,1
159037,163328,1,1
159037,159037,1,1
135840,161552,1,1
49026,9399,2,1
57130,102864,1,1
4221,58670,1,1
4221,69323,1,1
169814,102864,1,1
168399,158782,1,1
135840,161552,1,1
144947,108711,1,1
119357,161552,1,1
163328,159037,1,1
58670,69323,1,1
87903,102864,1,1
31528,102864,1,1
102864,102864,1,1
31873,40160,1,1
169814,102864,1,1
3059,102864,1,1
96858,130455,1,1
16646,70686,1,1
16646,164770,1,1
18929,89432,1,1
18929,130455,1,1
78273,32582,1,1
150803,89021,1,1
97323,125720,1,1
97323,46649,1,1
97323,130455,1,1
132066,75612,2,2
164770,70686,1,1
76545,55474,1,1
23441,66181,1,1
169814,100702,1,1
31873,161552,1,1
132066,128180,2,2
123885,102864,1,1
29162,130455,1,1
150781,125720,1,1
150781,46649,1,1
150781,130455,1,1
102058,80659,2,2
78989,102864,1,1
70686,164770,1,1
89432,130455,1,1
132066,75612,2,2
143116,102864,1,1
58670,102864,1,1
54227,102864,1,1
126854,125720,1,1
126854,46649,1,1
126854,130455,1,1
34552,43056,1,1
137422,82922,1,1
164770,70686,1,1
164770,164770,1,1
158435,51209,2,2
169814,155942,1,1
58670,66181,1,1
147905,125372,1,1
155087,102864,1,1
114560,134630,2,1
155942,169814,1,1
155942,102864,1,1
155942,100702,1,1
70686,164770,1,1
51175,137522,2,2
84948,102864,1,1
137282,15276,1,1
166535,150991,1,1
166535,130455,1,1
137647,102864,1,1
129551,61162,2,2
22527,77704,1,1
3631,102371,1,1
61398,28840,1,2
120281,102864,1,1
147905,3209,1,1
158435,113872,2,2
16646,164770,1,1
109966,129126,1,1
109966,167024,1,1
109966,6599,1,1
170646,75612,2,2
159037,3898,1,1
159037,96001,1,1
137422,17270,1,1
38033,29725,1,1
164770,164770,1,1
170043,48613,1,1
21730,102864,1,1
78605,31873,1,1
56315,58670,1,1
64346,66181,1,1
9009,89021,1,1
78605,82922,1,1
86157,125720,1,1
86157,46649,1,1
86157,130455,1,1
65404,125372,1,1
22527,62221,1,1
87672,3209,1,1
159331,102864,1,1
95650,46649,1,1
65917,159037,1,1
93682,130455,1,1
59768,29463,1,1
3537,96858,1,1
137913,29725,1,1
95650,46649,1,1
95650,46649,1,1
22527,66181,1,1
92924,139585,1,1
155947,109211,2,2
155947,46649,2,1
59993,64289,1,1
150991,130455,1,1
86157,66181,1,1
106293,58670,1,1
106293,17554,1,1
88876,168359,1,1
174784,102864,1,1
163328,168359,1,1
157020,102864,1,1
32582,78273,1,1
37590,55474,2,1
136724,34225,1,2
66890,55474,1,1
158435,133606,2,2
86157,43024,1,1
92124,89021,1,1
161841,58670,1,1
161841,17554,1,1
119738,55474,1,1
90850,31873,1,1
126854,58670,1,1
34835,129126,1,1
34835,167024,1,1
34835,6599,1,1
37830,47770,1,1
128624,55474,1,1
82445,161552,1,1
34607,125720,1,1
34607,46649,1,1
34607,130455,1,1
57149,102371,1,1
129126,167024,1,1
129126,6599,1,1
23788,159037,1,1
126854,164770,1,1
16963,106017,1,1
34607,161671,1,1
29162,125720,1,1
29162,46649,1,1
29162,130455,1,1
31873,176015,1,1
61431,102864,1,1
159693,108373,1,1
97323,96858,1,1
39860,159037,1,1
123003,125720,1,1
123003,46649,1,1
123003,130455,1,1
110207,159037,1,1
28506,58670,1,1
28506,96001,1,1
91765,58670,1,1
128370,3898,1,1
128370,96001,1,1
18929,125720,1,1
18929,46649,1,1
18929,130455,1,1
124053,42037,1,1
124053,130455,1,1
173494,159037,1,1
31873,64699,1,1
31873,158308,1,1
134586,96858,1,1
108406,155414,1,1
57130,102864,1,1
123885,96858,1,1
31873,161552,1,1
2091,29463,1,1
162407,168359,1,1
128370,96858,1,1
43966,112721,1,1
2619,176015,1,1
59498,102864,1,1
76683,155947,2,2
62009,19158,1,1
87903,3209,1,1
40099,12737,1,1
170509,75612,2,2
90162,125720,1,1
90162,46649,1,1
90162,130455,1,1
113001,159411,1,1
8136,75612,2,2
4899,159037,1,1
29463,59768,1,1
59498,102864,1,1
170509,75612,2,2
70897,159037,1,1
97338,96858,1,1
62009,66181,1,1
99816,102371,1,1
126854,40651,1,1
162407,89432,1,1
31873,30092,1,2
102058,10129,2,2
102058,156071,2,2
89021,68051,1,1
57130,102864,1,1
87411,58670,1,1
87411,17554,1,1
16002,102371,1,1
16002,102371,1,1
122584,31873,1,1
78071,40554,2,2
123003,58670,1,1
16002,102371,1,1
16002,102371,1,1
16002,112858,1,1
67294,125720,1,1
67294,46649,1,1
67294,130455,1,1
114560,46649,2,1
38033,112721,1,1
59498,6236,1,1
76284,28840,1,2
10129,3898,2,1
10129,96001,2,1
67294,93947,1,1
67294,130455,1,1
53588,130523,1,1
140744,123851,1,1
31873,103735,1,1
8136,96341,2,2
52317,45068,1,1
52317,102864,1,1
52317,102932,1,1
170509,75612,2,2
123851,116845,1,1
123851,140744,1,1
111590,23398,1,1
45068,102864,1,1
45068,102932,1,1
45068,52317,1,1
57130,125720,1,1
57130,46649,1,1
57130,130455,1,1
92924,174784,1,1
92924,92924,1,1
173453,48843,1,1
91042,46649,1,1
123003,42037,1,1
123003,130455,1,1
113872,25548,2,2
113872,160205,2,2
97338,159037,1,1
31873,118403,1,1
173453,47770,1,1
162407,102004,1,1
141461,47770,1,1
162407,71946,1,1
59498,47770,1,1
31873,8096,1,1
31873,67749,1,1
123003,164770,1,1
155087,103679,1,1
8136,154237,2,2
74677,70328,1,1
74677,150306,1,1
84143,96341,2,2
61431,137156,1,1
96341,174293,2,2
90162,159037,1,1
34835,76894,1,1
42578,58670,1,1
84309,43024,1,1
170509,75612,2,2
170509,46649,2,1
38033,137030,1,1
96001,3898,1,1
96001,96001,1,1
73021,158308,1,1
96341,154237,2,2
153938,137030,1,1
48613,170043,1,1
48613,67749,1,1
48613,102864,1,1
96341,113872,2,2
80314,159037,1,1
39856,4346,1,1
48843,19158,1,1
84143,139326,2,2
75607,102864,1,1
106219,3209,1,1
80703,161250,1,1
126047,125720,1,1
126047,46649,1,1
126047,130455,1,1
93649,135922,2,2
66989,128180,2,2
123885,71946,1,1
9009,34225,1,2
96341,51209,2,2
65244,42450,2,2
99163,58670,1,1
169663,46649,1,1
96341,155947,2,2
96341,46649,2,1
109211,46649,2,1
75629,102864,1,1
96341,10129,2,2
96341,156071,2,2
96341,65244,2,2
29806,112721,1,1
131501,102004,1,1
73021,13088,1,1
73021,112080,1,1
73021,23398,1,1
173453,46475,1,1
164770,166535,1,1
164770,164770,1,1
96001,29806,1,1
96001,96001,1,1
55301,111590,1,1
55301,23398,1,1
96341,40554,2,2
74677,158782,1,1
153700,102864,1,1
96341,133606,2,2
59498,17554,1,1
73021,13088,1,1
153106,58670,1,1
162407,102864,1,1
162407,62833,1,1
162024,102371,1,1
144130,71946,1,1
38128,174427,1,1
38128,97530,1,1
56315,66181,1,1
165774,159037,1,1
66989,133606,2,2
70981,2702,1,1
154237,120206,2,2
8136,75612,2,2
53787,11222,1,1
53787,102864,1,1
58670,42037,1,1
58670,130455,1,1
9009,36675,1,1
9009,46649,1,1
9009,34225,1,2
9009,66181,1,1
89021,131618,1,1
52445,159037,1,1
21477,102864,1,1
43966,169642,1,1
111590,23398,1,1
131221,111590,1,1
131221,96001,1,1
154237,42450,2,2
174427,97530,1,1
73021,66181,1,1
10632,34225,2,2
10632,71946,2,1
43966,6599,1,1
10129,156071,2,2
95650,46649,1,1
42037,130455,1,1
97000,173494,1,1
97000,102864,1,1
172961,139326,2,2
89021,28258,1,1
76284,102864,1,1
103840,102004,1,1
154237,75612,2,2
73021,125720,1,1
73021,46649,1,1
73021,130455,1,1
89052,40374,1,1
93682,62221,1,1
162407,3209,1,1
128732,80659,2,2
97338,111590,1,1
97338,96001,1,1
73021,58670,1,1
10129,156071,2,2
76284,102371,1,1
76284,102864,1,1
77873,159037,1,1
150306,102004,1,1
31873,102004,1,1
95650,46649,1,1
155947,46649,2,1
140135,124721,1,1
162407,89432,1,1
162407,96001,1,1
128732,51209,2,2
162407,89432,1,1
162407,89432,1,1
162407,96001,1,1
162407,16271,1,1
55301,23398,1,1
55301,112080,1,1
103520,159037,1,1
143232,64529,1,1
143232,36050,1,1
143232,114828,1,1
40099,20111,1,1
128732,96341,2,2
114560,93891,2,2
162407,125720,1,1
162407,46649,1,1
162407,130455,1,1
23559,137030,1,1
96001,111590,1,1
96001,96001,1,1
76284,155585,1,1
33080,96858,1,1
162407,111590,1,1
46450,159037,1,1
96305,86960,1,1
126854,59926,1,1
62881,159037,1,1
111590,64289,1,1
111590,112080,1,1
21477,58670,1,1
36123,46649,1,1
162407,13088,1,1
162407,112080,1,1
162407,64289,1,1
162407,93947,1,1
162407,130455,1,1
173938,11222,1,1
173938,102864,1,1
173938,32018,1,1
173938,144136,1,1
65108,28840,1,2
65108,46649,1,1
93649,42450,2,2
20396,80659,2,2
19158,125720,1,1
19158,46649,1,1
19158,130455,1,1
44497,96341,2,2
11483,139585,1,1
93682,62221,1,1
120208,146883,1,1
18929,3209,1,1
44024,112721,1,1
20396,80659,2,2
128560,137030,1,1
105172,18963,1,1
115597,55301,1,1
115597,20111,1,1
68375,137030,1,1
152414,93947,1,1
152414,130455,1,1
108557,119658,1,1
143116,96858,1,1
20396,84068,2,2
152414,125720,1,1
152414,46649,1,1
152414,130455,1,1
68375,17554,1,1
43966,58670,1,1
11222,102864,1,1
75451,103520,1,1
4943,145442,2,2
81604,159037,1,1
108557,87719,1,1
159331,96858,1,1
68051,131618,1,1
108557,164704,1,1
93891,46649,2,1
49944,45830,1,1
174478,93947,1,1
174478,130455,1,1
21477,125720,1,1
21477,46649,1,1
21477,130455,1,1
21477,6599,1,1
108557,168359,1,1
96341,52102,2,2
96341,96341,2,2
156872,67749,1,1
125720,96858,1,1
45697,159037,1,1
15567,96858,1,1
174478,102864,1,1
163832,29463,1,1
103520,75451,1,1
25377,43966,1,1
171551,89021,1,1
5536,80659,2,2
92124,139585,1,1
174478,137156,1,1
131895,58670,1,1
10129,46649,2,1
111071,36675,1,1
111071,46649,1,1
111071,34225,1,2
111590,64289,1,1
112080,55301,1,1
112080,64289,1,1
112080,112080,1,1
112080,23398,1,1
131501,13088,1,1
131501,112080,1,1
131501,23398,1,1
73021,93947,1,1
73021,130455,1,1
52102,96341,2,2
97338,111590,1,1
112080,13088,1,1
112080,112080,1,1
112080,64289,1,1
13088,112080,1,1
13088,64289,1,1
153628,89021,1,1
169642,176860,1,1
55301,64289,1,1
55301,112080,1,1
55301,23398,1,1
128732,75612,2,2
128732,46649,2,1
1349,57800,1,1
14736,18963,1,1
157109,58670,1,1
76820,159164,1,1
56315,74814,1,1
10656,159037,1,1
122563,17554,1,1
97338,159037,1,1
174805,1524,1,1
57197,17554,1,1
58670,109873,1,2
29806,111590,1,1
150306,70328,1,1
150306,150306,1,1
10129,46649,2,1
10129,144136,2,1
170509,75612,2,2
11483,28840,1,2
136724,34225,1,2
58670,3209,1,1
154237,80659,2,2
62530,36675,1,1
62530,46649,1,1
62530,34225,1,2
155918,36675,1,1
155918,46649,1,1
155918,34225,1,2
89432,96001,1,1
103312,32174,1,1
116093,54031,2,2
116093,124758,2,2
116093,133606,2,2
55510,102864,1,1
146879,66181,1,1
126413,133606,2,2
1349,168359,1,1
150819,3209,1,1
63855,108373,1,1
133109,62221,1,1
93891,58670,2,1
93891,107421,2,1
104642,46649,1,1
147905,29724,1,1
128732,153180,2,2
21089,46649,1,1
21089,46649,1,1
153628,3209,1,1
111590,96001,1,1
29806,19158,1,1
3898,96001,1,1
154237,133606,2,2
6236,102371,1,1
71846,66181,1,1
38128,89432,1,1
92124,3209,1,1
173453,125720,1,1
173453,46649,1,1
173453,130455,1,1
29806,96001,1,1
57130,102864,1,1
59498,112721,1,1
57130,3209,1,1
44497,51175,2,2
44497,133606,2,2
151286,153180,2,2
151286,119520,2,2
5452,10728,1,1
5452,12737,1,1
123914,150146,1,1
155101,3209,1,1
153180,119520,2,2
153180,151286,2,2
153180,53762,2,2
153180,169161,2,2
153180,37239,2,2
153180,152111,2,2
69323,58670,1,1
69323,69323,1,1
96341,90110,2,2
55301,112080,1,1
55301,23398,1,1
160205,120206,2,2
3898,29806,1,1
171551,158308,1,1
52102,42502,2,2
52102,174293,2,2
43761,27880,1,1
51175,133606,2,2
4221,4346,1,1
51187,65404,1,1
101565,66181,1,1
103520,124540,1,1
103520,130523,1,1
51187,65404,1,1
159037,89432,1,1
159037,96001,1,1
159037,16271,1,1
89432,96001,1,1
89432,16271,1,1
43966,3209,1,1
90850,108373,1,1
128732,155947,2,2
8136,46649,2,1
36287,112080,1,1
36287,35366,1,1
36287,2314,1,1
36287,102864,1,1
36287,40374,1,1
36287,105352,1,1
36287,16002,1,1
13088,96001,1,1
36432,72977,2,2
56333,114840,1,1
11397,47770,1,1
21120,4346,1,1
102864,3209,1,1
96341,46649,2,1
63855,109873,1,2
29669,19158,1,1
111590,96001,1,1
111590,23398,1,1
90850,109873,1,2
10129,137754,2,1
10129,149869,2,2
90110,96341,2,2
36432,174293,2,2
28506,34225,1,2
136724,158308,1,1
3898,23398,1,1
3898,102864,1,1
54085,28840,1,2
3209,6599,1,1
157020,125720,1,1
157020,46649,1,1
157020,130455,1,1
53955,89432,1,1
103520,103679,1,1
96341,128180,2,2
32720,126984,1,1
32720,66980,1,1
60374,121542,1,2
161493,64529,1,1
161493,36050,1,1
161493,114828,1,1
29669,34225,1,2
114560,80659,2,2
52102,96341,2,2
117201,146883,1,1
131501,176860,1,1
128732,119383,2,2
40213,71867,1,1
40213,15276,1,1
28506,125737,1,1
28506,63057,1,1
28506,159037,1,1
